reserva_id,numero_passagem,assento,classe,emitida_em
4002,TKT-04002,16C,EXECUTIVA,2025-08-10 22:32:24+00:00
4003,TKT-04003,27B,ECONOMICA,2025-10-10 12:13:16+00:00
4004,TKT-04004,27D,EXECUTIVA,2025-12-08 19:08:07+00:00
4005,TKT-04005,9A,PRIMEIRA_CLASSE,2025-10-24 22:24:04+00:00
4006,TKT-04006,17E,EXECUTIVA,2025-10-20 19:08:54+00:00
4007,TKT-04007,39A,ECONOMICA,2026-05-26 08:13:54+00:00
4008,TKT-04008,1C,PRIMEIRA_CLASSE,2025-06-14 17:31:26+00:00
4009,TKT-04009,37D,PRIMEIRA_CLASSE,2025-09-13 20:48:41+00:00
4010,TKT-04010,40C,ECONOMICA,2025-09-09 12:22:28+00:00
4011,TKT-04011,11E,PRIMEIRA_CLASSE,2026-04-07 15:39:56+00:00
4012,TKT-04012,2D,ECONOMICA,2026-04-01 10:15:38+00:00
4013,TKT-04013,24A,PRIMEIRA_CLASSE,2025-07-05 18:23:55+00:00
4014,TKT-04014,20D,PRIMEIRA_CLASSE,2026-02-08 18:02:07+00:00
4015,TKT-04015,11A,ECONOMICA,2025-06-19 03:48:33+00:00
4016,TKT-04016,12E,ECONOMICA,2026-04-10 21:19:42+00:00
4017,TKT-04017,26F,ECONOMICA,2025-09-15 04:30:54+00:00
4018,TKT-04018,9C,PRIMEIRA_CLASSE,2026-05-06 00:00:31+00:00
4019,TKT-04019,36B,ECONOMICA,2026-05-11 09:52:49+00:00
4020,TKT-04020,1E,EXECUTIVA,2025-10-14 17:16:55+00:00
4021,TKT-04021,27A,EXECUTIVA,2025-08-09 21:20:19+00:00
4022,TKT-04022,9B,ECONOMICA,2026-05-05 12:33:28+00:00
4023,TKT-04023,4A,EXECUTIVA,2025-09-29 06:25:57+00:00
4024,TKT-04024,6F,EXECUTIVA,2026-05-25 07:43:56+00:00
4025,TKT-04025,11F,EXECUTIVA,2025-07-30 01:07:51+00:00
4026,TKT-04026,34F,ECONOMICA,2025-11-28 05:52:18+00:00
4027,TKT-04027,16C,EXECUTIVA,2025-12-24 14:51:43+00:00
4028,TKT-04028,12E,ECONOMICA,2025-09-26 01:14:10+00:00
4029,TKT-04029,6C,PRIMEIRA_CLASSE,2026-01-05 21:46:26+00:00
4030,TKT-04030,8D,EXECUTIVA,2025-07-19 05:33:30+00:00
4031,TKT-04031,9B,ECONOMICA,2026-01-09 07:42:42+00:00
4032,TKT-04032,25A,PRIMEIRA_CLASSE,2025-08-07 08:11:44+00:00
4033,TKT-04033,39E,ECONOMICA,2025-12-19 12:12:13+00:00
4034,TKT-04034,37E,PRIMEIRA_CLASSE,2026-03-19 15:45:20+00:00
4035,TKT-04035,22B,EXECUTIVA,2025-10-25 07:53:04+00:00
4036,TKT-04036,17B,EXECUTIVA,2026-02-11 04:31:35+00:00
4037,TKT-04037,12E,ECONOMICA,2025-10-18 09:12:42+00:00
4038,TKT-04038,16F,PRIMEIRA_CLASSE,2026-04-20 17:03:44+00:00
4039,TKT-04039,21C,PRIMEIRA_CLASSE,2026-04-26 20:55:01+00:00
4040,TKT-04040,19F,EXECUTIVA,2025-09-21 00:02:45+00:00
4041,TKT-04041,16F,ECONOMICA,2026-04-20 23:03:30+00:00
4042,TKT-04042,24B,PRIMEIRA_CLASSE,2025-10-11 04:56:34+00:00
4043,TKT-04043,39B,EXECUTIVA,2025-08-30 15:10:29+00:00
4044,TKT-04044,39C,EXECUTIVA,2026-03-03 16:04:11+00:00
4045,TKT-04045,23A,EXECUTIVA,2025-09-11 20:35:21+00:00
4046,TKT-04046,30C,PRIMEIRA_CLASSE,2026-05-12 10:44:05+00:00
4047,TKT-04047,25B,PRIMEIRA_CLASSE,2026-03-15 02:03:43+00:00
4048,TKT-04048,11F,PRIMEIRA_CLASSE,2026-02-26 15:17:47+00:00
4049,TKT-04049,9A,PRIMEIRA_CLASSE,2026-01-28 17:57:21+00:00
4050,TKT-04050,15B,PRIMEIRA_CLASSE,2026-01-12 09:53:45+00:00
4051,TKT-04051,33F,ECONOMICA,2025-11-24 01:39:38+00:00
4052,TKT-04052,26D,PRIMEIRA_CLASSE,2025-08-11 10:21:43+00:00
4053,TKT-04053,32E,ECONOMICA,2026-04-13 17:26:21+00:00
4054,TKT-04054,7A,EXECUTIVA,2026-01-08 03:10:48+00:00
4055,TKT-04055,16C,PRIMEIRA_CLASSE,2025-07-27 11:19:07+00:00
4056,TKT-04056,4B,PRIMEIRA_CLASSE,2025-12-07 19:37:37+00:00
4057,TKT-04057,7D,ECONOMICA,2025-11-22 15:13:18+00:00
4058,TKT-04058,34F,EXECUTIVA,2026-01-17 23:29:54+00:00
4059,TKT-04059,25C,PRIMEIRA_CLASSE,2026-01-26 08:11:46+00:00
4060,TKT-04060,7F,EXECUTIVA,2026-05-10 15:00:14+00:00
4061,TKT-04061,16F,PRIMEIRA_CLASSE,2025-10-21 13:06:46+00:00
4062,TKT-04062,23F,ECONOMICA,2026-04-27 00:37:55+00:00
4063,TKT-04063,4A,PRIMEIRA_CLASSE,2025-09-23 09:33:13+00:00
4064,TKT-04064,5E,ECONOMICA,2025-07-26 16:57:59+00:00
4065,TKT-04065,29D,ECONOMICA,2025-06-16 23:15:56+00:00
4066,TKT-04066,27C,EXECUTIVA,2025-07-29 03:10:57+00:00
4067,TKT-04067,7A,PRIMEIRA_CLASSE,2025-10-24 07:24:43+00:00
4068,TKT-04068,32C,ECONOMICA,2026-03-27 18:11:50+00:00
4069,TKT-04069,7B,EXECUTIVA,2026-01-10 13:19:31+00:00
4070,TKT-04070,26A,PRIMEIRA_CLASSE,2025-09-13 01:35:09+00:00
4071,TKT-04071,23B,ECONOMICA,2026-01-26 22:30:35+00:00
4072,TKT-04072,10F,ECONOMICA,2025-10-17 12:25:36+00:00
4073,TKT-04073,21E,ECONOMICA,2025-10-19 19:31:18+00:00
4074,TKT-04074,21B,PRIMEIRA_CLASSE,2025-12-01 13:20:52+00:00
4075,TKT-04075,14B,EXECUTIVA,2026-03-23 12:49:38+00:00
4076,TKT-04076,14E,EXECUTIVA,2025-08-05 03:33:19+00:00
4077,TKT-04077,24E,EXECUTIVA,2025-09-07 15:41:13+00:00
4078,TKT-04078,22C,PRIMEIRA_CLASSE,2025-08-03 17:38:58+00:00
4079,TKT-04079,2A,ECONOMICA,2026-05-18 08:57:25+00:00
4080,TKT-04080,1C,EXECUTIVA,2025-10-08 12:19:44+00:00
4081,TKT-04081,7C,PRIMEIRA_CLASSE,2025-10-20 04:58:33+00:00
4082,TKT-04082,6F,ECONOMICA,2025-06-03 12:32:34+00:00
4083,TKT-04083,28B,EXECUTIVA,2026-02-12 02:30:58+00:00
4084,TKT-04084,34D,EXECUTIVA,2026-01-13 19:03:57+00:00
4085,TKT-04085,4A,PRIMEIRA_CLASSE,2026-04-06 07:45:10+00:00
4086,TKT-04086,31D,ECONOMICA,2025-12-01 08:35:15+00:00
4087,TKT-04087,35C,PRIMEIRA_CLASSE,2025-10-13 04:50:03+00:00
4088,TKT-04088,10D,ECONOMICA,2025-08-22 20:01:53+00:00
4089,TKT-04089,20D,EXECUTIVA,2025-08-01 14:14:36+00:00
4090,TKT-04090,13D,PRIMEIRA_CLASSE,2025-09-29 20:53:24+00:00
4091,TKT-04091,22C,PRIMEIRA_CLASSE,2026-03-15 18:00:50+00:00
4092,TKT-04092,4B,ECONOMICA,2025-08-06 15:42:46+00:00
4093,TKT-04093,28A,EXECUTIVA,2025-09-25 22:40:09+00:00
4094,TKT-04094,35B,PRIMEIRA_CLASSE,2026-04-07 23:40:04+00:00
4095,TKT-04095,21F,EXECUTIVA,2026-04-13 05:23:15+00:00
4096,TKT-04096,1B,PRIMEIRA_CLASSE,2026-03-13 08:54:51+00:00
4097,TKT-04097,39C,EXECUTIVA,2026-02-01 07:06:47+00:00
4098,TKT-04098,29A,ECONOMICA,2026-04-18 07:27:30+00:00
4099,TKT-04099,38B,EXECUTIVA,2026-01-09 09:18:45+00:00
4100,TKT-04100,5F,ECONOMICA,2025-09-25 09:33:56+00:00
4101,TKT-04101,31F,EXECUTIVA,2026-03-14 03:19:23+00:00
4102,TKT-04102,38E,PRIMEIRA_CLASSE,2025-07-28 08:30:27+00:00
4103,TKT-04103,28A,PRIMEIRA_CLASSE,2026-03-27 10:27:53+00:00
4104,TKT-04104,18E,EXECUTIVA,2025-06-04 03:06:16+00:00
4105,TKT-04105,11E,EXECUTIVA,2026-02-05 17:28:23+00:00
4106,TKT-04106,22F,PRIMEIRA_CLASSE,2026-01-23 08:08:04+00:00
4107,TKT-04107,38E,ECONOMICA,2026-03-14 21:56:39+00:00
4108,TKT-04108,14C,PRIMEIRA_CLASSE,2025-11-13 15:25:25+00:00
4109,TKT-04109,36C,PRIMEIRA_CLASSE,2025-08-05 15:33:32+00:00
4110,TKT-04110,39E,ECONOMICA,2025-10-07 19:08:33+00:00
4111,TKT-04111,31E,PRIMEIRA_CLASSE,2025-12-01 12:31:58+00:00
4112,TKT-04112,33F,PRIMEIRA_CLASSE,2026-04-25 04:22:30+00:00
4113,TKT-04113,25A,EXECUTIVA,2026-05-14 21:06:50+00:00
4114,TKT-04114,13B,ECONOMICA,2025-12-13 18:42:16+00:00
4115,TKT-04115,33E,ECONOMICA,2026-02-03 17:14:34+00:00
4116,TKT-04116,3E,PRIMEIRA_CLASSE,2026-03-17 14:31:41+00:00
4117,TKT-04117,12F,EXECUTIVA,2025-09-07 12:49:54+00:00
4118,TKT-04118,33B,EXECUTIVA,2025-10-10 16:21:11+00:00
4119,TKT-04119,33B,ECONOMICA,2026-05-22 15:49:50+00:00
4120,TKT-04120,40E,EXECUTIVA,2026-05-04 13:23:16+00:00
4121,TKT-04121,25F,PRIMEIRA_CLASSE,2025-08-05 15:19:18+00:00
4122,TKT-04122,15A,ECONOMICA,2025-09-09 13:00:12+00:00
4123,TKT-04123,22A,ECONOMICA,2026-05-07 01:59:19+00:00
4124,TKT-04124,11B,ECONOMICA,2025-07-04 10:31:12+00:00
4125,TKT-04125,17E,ECONOMICA,2025-08-22 18:35:07+00:00
4126,TKT-04126,21A,EXECUTIVA,2026-02-12 19:07:40+00:00
4127,TKT-04127,8D,PRIMEIRA_CLASSE,2026-02-05 09:36:10+00:00
4128,TKT-04128,3B,EXECUTIVA,2026-03-26 07:21:25+00:00
4129,TKT-04129,6F,ECONOMICA,2025-07-07 10:46:25+00:00
4130,TKT-04130,25B,EXECUTIVA,2026-03-15 07:46:16+00:00
4131,TKT-04131,12A,EXECUTIVA,2025-10-23 20:59:21+00:00
4132,TKT-04132,23B,ECONOMICA,2026-01-16 20:31:37+00:00
4133,TKT-04133,9A,PRIMEIRA_CLASSE,2026-04-28 21:15:10+00:00
4134,TKT-04134,39D,PRIMEIRA_CLASSE,2026-01-05 10:00:45+00:00
4135,TKT-04135,29B,EXECUTIVA,2026-04-12 08:10:17+00:00
4136,TKT-04136,11D,EXECUTIVA,2025-11-06 05:36:52+00:00
4137,TKT-04137,26D,PRIMEIRA_CLASSE,2025-10-27 10:18:42+00:00
4138,TKT-04138,31A,PRIMEIRA_CLASSE,2025-11-12 05:07:28+00:00
4139,TKT-04139,29F,EXECUTIVA,2025-11-20 20:42:21+00:00
4140,TKT-04140,8F,PRIMEIRA_CLASSE,2025-09-09 03:04:31+00:00
4141,TKT-04141,25C,ECONOMICA,2025-11-19 15:03:09+00:00
4142,TKT-04142,11F,EXECUTIVA,2026-01-29 13:55:47+00:00
4143,TKT-04143,38C,PRIMEIRA_CLASSE,2025-06-29 10:14:57+00:00
4144,TKT-04144,7A,PRIMEIRA_CLASSE,2026-01-09 13:49:33+00:00
4145,TKT-04145,3C,ECONOMICA,2026-03-22 19:54:25+00:00
4146,TKT-04146,32F,EXECUTIVA,2026-06-02 22:01:11+00:00
4147,TKT-04147,34C,ECONOMICA,2025-11-13 08:27:05+00:00
4148,TKT-04148,20A,PRIMEIRA_CLASSE,2026-05-28 05:06:34+00:00
4149,TKT-04149,19D,ECONOMICA,2025-11-04 21:10:48+00:00
4150,TKT-04150,22D,PRIMEIRA_CLASSE,2025-08-18 22:41:29+00:00
4151,TKT-04151,17F,EXECUTIVA,2026-02-14 07:46:18+00:00
4152,TKT-04152,8C,EXECUTIVA,2025-12-14 10:37:21+00:00
4153,TKT-04153,4E,EXECUTIVA,2026-04-20 04:20:08+00:00
4154,TKT-04154,40D,EXECUTIVA,2025-08-29 10:14:32+00:00
4155,TKT-04155,15E,PRIMEIRA_CLASSE,2025-07-25 04:45:58+00:00
4156,TKT-04156,8A,ECONOMICA,2025-12-18 19:33:06+00:00
4157,TKT-04157,1D,PRIMEIRA_CLASSE,2025-12-18 00:26:05+00:00
4158,TKT-04158,31A,ECONOMICA,2025-12-16 04:02:16+00:00
4159,TKT-04159,9E,PRIMEIRA_CLASSE,2026-03-02 18:58:43+00:00
4160,TKT-04160,30F,PRIMEIRA_CLASSE,2025-11-04 17:33:24+00:00
4161,TKT-04161,26E,EXECUTIVA,2025-08-02 05:08:32+00:00
4162,TKT-04162,30E,ECONOMICA,2025-10-18 14:27:59+00:00
4163,TKT-04163,38F,PRIMEIRA_CLASSE,2025-12-14 15:59:19+00:00
4164,TKT-04164,23B,EXECUTIVA,2025-09-30 02:16:50+00:00
4165,TKT-04165,6C,ECONOMICA,2025-07-24 16:04:02+00:00
4166,TKT-04166,28E,ECONOMICA,2026-02-15 04:03:38+00:00
4167,TKT-04167,39D,PRIMEIRA_CLASSE,2025-06-05 07:03:06+00:00
4168,TKT-04168,14F,PRIMEIRA_CLASSE,2026-04-03 12:55:01+00:00
4169,TKT-04169,10D,PRIMEIRA_CLASSE,2025-08-11 01:14:31+00:00
4170,TKT-04170,2A,EXECUTIVA,2025-08-15 22:40:21+00:00
4171,TKT-04171,31D,ECONOMICA,2025-09-10 12:06:29+00:00
4172,TKT-04172,2C,EXECUTIVA,2025-07-22 21:14:03+00:00
4173,TKT-04173,2A,PRIMEIRA_CLASSE,2025-10-01 13:56:37+00:00
4174,TKT-04174,26F,ECONOMICA,2026-04-24 01:15:02+00:00
4175,TKT-04175,39B,ECONOMICA,2025-10-01 21:26:36+00:00
4176,TKT-04176,30B,EXECUTIVA,2025-07-26 13:47:09+00:00
4177,TKT-04177,35E,ECONOMICA,2025-08-04 21:22:53+00:00
4178,TKT-04178,4F,ECONOMICA,2026-03-03 14:24:51+00:00
4179,TKT-04179,22C,EXECUTIVA,2026-01-13 18:16:13+00:00
4180,TKT-04180,24E,EXECUTIVA,2026-03-29 15:19:53+00:00
4181,TKT-04181,19C,PRIMEIRA_CLASSE,2026-01-23 11:54:14+00:00
4182,TKT-04182,11D,ECONOMICA,2025-07-11 11:10:31+00:00
4183,TKT-04183,35D,PRIMEIRA_CLASSE,2026-05-26 05:52:33+00:00
4184,TKT-04184,38D,ECONOMICA,2026-05-05 18:26:03+00:00
4185,TKT-04185,33D,ECONOMICA,2025-11-27 11:48:36+00:00
4186,TKT-04186,40D,PRIMEIRA_CLASSE,2025-07-21 23:49:27+00:00
4187,TKT-04187,14A,ECONOMICA,2025-09-23 16:30:56+00:00
4188,TKT-04188,23C,PRIMEIRA_CLASSE,2026-05-05 23:24:07+00:00
4189,TKT-04189,40B,EXECUTIVA,2025-09-23 03:38:53+00:00
4190,TKT-04190,31A,EXECUTIVA,2025-06-13 08:31:19+00:00
4191,TKT-04191,27C,ECONOMICA,2025-06-29 21:06:48+00:00
4192,TKT-04192,30F,ECONOMICA,2026-05-20 20:33:42+00:00
4193,TKT-04193,35B,PRIMEIRA_CLASSE,2025-09-15 08:32:16+00:00
4194,TKT-04194,28D,ECONOMICA,2026-05-14 13:19:27+00:00
4195,TKT-04195,26D,PRIMEIRA_CLASSE,2026-03-12 02:24:37+00:00
4196,TKT-04196,14B,PRIMEIRA_CLASSE,2025-12-14 02:12:25+00:00
4197,TKT-04197,9F,EXECUTIVA,2025-07-31 16:38:15+00:00
4198,TKT-04198,19A,PRIMEIRA_CLASSE,2026-02-08 20:37:49+00:00
4199,TKT-04199,11D,PRIMEIRA_CLASSE,2025-07-28 16:26:57+00:00
4200,TKT-04200,22B,ECONOMICA,2026-05-05 15:47:48+00:00
4201,TKT-04201,26B,EXECUTIVA,2025-07-26 08:05:39+00:00
4202,TKT-04202,19B,EXECUTIVA,2025-08-10 22:16:05+00:00
4203,TKT-04203,2D,EXECUTIVA,2026-03-12 11:17:01+00:00
4204,TKT-04204,27C,PRIMEIRA_CLASSE,2025-09-27 02:15:46+00:00
4205,TKT-04205,38C,EXECUTIVA,2026-05-06 17:10:26+00:00
4206,TKT-04206,37D,ECONOMICA,2026-01-12 19:07:48+00:00
4207,TKT-04207,10A,PRIMEIRA_CLASSE,2025-08-28 13:51:25+00:00
4208,TKT-04208,40A,ECONOMICA,2026-02-03 02:05:27+00:00
4209,TKT-04209,26A,PRIMEIRA_CLASSE,2025-06-09 04:13:02+00:00
4210,TKT-04210,17F,PRIMEIRA_CLASSE,2025-10-02 05:34:27+00:00
4211,TKT-04211,23F,PRIMEIRA_CLASSE,2026-05-26 22:12:29+00:00
4212,TKT-04212,21B,EXECUTIVA,2025-10-05 17:46:51+00:00
4213,TKT-04213,25B,ECONOMICA,2026-01-20 03:11:07+00:00
4214,TKT-04214,20A,PRIMEIRA_CLASSE,2026-03-06 13:00:30+00:00
4215,TKT-04215,16E,EXECUTIVA,2026-01-02 23:34:40+00:00
4216,TKT-04216,14A,EXECUTIVA,2026-03-25 10:18:59+00:00
4217,TKT-04217,12C,ECONOMICA,2025-07-11 15:54:22+00:00
4218,TKT-04218,28A,EXECUTIVA,2025-12-28 12:25:56+00:00
4219,TKT-04219,13D,ECONOMICA,2026-06-01 04:29:08+00:00
4220,TKT-04220,20B,ECONOMICA,2025-07-10 03:31:12+00:00
4221,TKT-04221,15D,ECONOMICA,2025-10-24 04:42:43+00:00
4222,TKT-04222,16B,PRIMEIRA_CLASSE,2025-06-26 19:28:52+00:00
4223,TKT-04223,18C,ECONOMICA,2026-03-27 15:57:45+00:00
4224,TKT-04224,2B,EXECUTIVA,2026-03-18 15:28:38+00:00
4225,TKT-04225,18B,EXECUTIVA,2025-09-25 20:24:40+00:00
4226,TKT-04226,25B,PRIMEIRA_CLASSE,2026-02-13 04:30:15+00:00
4227,TKT-04227,14E,PRIMEIRA_CLASSE,2026-01-19 10:28:43+00:00
4228,TKT-04228,17B,PRIMEIRA_CLASSE,2025-12-05 03:33:58+00:00
4229,TKT-04229,24E,ECONOMICA,2026-02-13 05:54:20+00:00
4230,TKT-04230,16D,PRIMEIRA_CLASSE,2025-12-27 02:41:11+00:00
4231,TKT-04231,31B,EXECUTIVA,2025-07-10 07:33:16+00:00
4232,TKT-04232,25A,ECONOMICA,2025-09-06 15:20:29+00:00
4233,TKT-04233,2C,PRIMEIRA_CLASSE,2025-09-15 08:29:45+00:00
4234,TKT-04234,29C,EXECUTIVA,2025-10-31 11:22:36+00:00
4235,TKT-04235,24F,ECONOMICA,2026-06-01 23:16:44+00:00
4236,TKT-04236,3D,EXECUTIVA,2026-02-12 10:04:57+00:00
4237,TKT-04237,28F,PRIMEIRA_CLASSE,2025-07-01 03:16:00+00:00
4238,TKT-04238,3C,EXECUTIVA,2025-12-31 13:32:47+00:00
4239,TKT-04239,4F,EXECUTIVA,2025-10-11 19:19:44+00:00
4240,TKT-04240,15E,ECONOMICA,2025-12-07 22:12:00+00:00
4241,TKT-04241,12B,EXECUTIVA,2025-07-28 21:44:38+00:00
4242,TKT-04242,31D,ECONOMICA,2026-05-06 02:18:54+00:00
4243,TKT-04243,32D,EXECUTIVA,2025-09-21 15:20:45+00:00
4244,TKT-04244,15E,PRIMEIRA_CLASSE,2025-12-23 08:47:07+00:00
4245,TKT-04245,34B,ECONOMICA,2026-05-26 22:22:47+00:00
4246,TKT-04246,27C,PRIMEIRA_CLASSE,2025-11-20 06:24:53+00:00
4247,TKT-04247,1D,ECONOMICA,2025-08-09 19:12:36+00:00
4248,TKT-04248,7D,PRIMEIRA_CLASSE,2025-08-27 12:59:32+00:00
4249,TKT-04249,15E,EXECUTIVA,2026-01-31 14:21:00+00:00
4250,TKT-04250,18E,ECONOMICA,2026-01-06 09:28:38+00:00
4251,TKT-04251,19C,EXECUTIVA,2025-10-03 07:06:25+00:00
4252,TKT-04252,4A,ECONOMICA,2025-11-29 12:34:47+00:00
4253,TKT-04253,38E,ECONOMICA,2026-02-04 06:39:31+00:00
4254,TKT-04254,33C,ECONOMICA,2026-02-18 15:09:18+00:00
4255,TKT-04255,9D,PRIMEIRA_CLASSE,2026-01-21 15:39:10+00:00
4256,TKT-04256,33B,PRIMEIRA_CLASSE,2025-09-20 04:25:36+00:00
4257,TKT-04257,7B,ECONOMICA,2025-08-07 20:38:42+00:00
4258,TKT-04258,12C,ECONOMICA,2026-04-07 22:58:01+00:00
4259,TKT-04259,25E,ECONOMICA,2026-05-30 21:20:44+00:00
4260,TKT-04260,16C,ECONOMICA,2026-05-11 18:09:08+00:00
4261,TKT-04261,39C,PRIMEIRA_CLASSE,2026-04-21 16:16:10+00:00
4262,TKT-04262,31F,ECONOMICA,2026-05-27 07:27:19+00:00
4263,TKT-04263,29E,EXECUTIVA,2026-05-16 08:29:22+00:00
4264,TKT-04264,11D,PRIMEIRA_CLASSE,2025-06-14 02:09:10+00:00
4265,TKT-04265,10F,EXECUTIVA,2025-07-08 15:12:22+00:00
4266,TKT-04266,40D,EXECUTIVA,2025-11-08 11:32:01+00:00
4267,TKT-04267,26C,ECONOMICA,2025-09-05 08:08:51+00:00
4268,TKT-04268,12B,PRIMEIRA_CLASSE,2025-07-18 18:00:42+00:00
4269,TKT-04269,2E,EXECUTIVA,2025-10-21 01:32:52+00:00
4270,TKT-04270,14B,ECONOMICA,2026-01-17 01:42:01+00:00
4271,TKT-04271,17D,EXECUTIVA,2026-01-13 00:31:30+00:00
4272,TKT-04272,31C,PRIMEIRA_CLASSE,2026-03-27 20:30:50+00:00
4273,TKT-04273,37B,ECONOMICA,2025-07-11 21:47:45+00:00
4274,TKT-04274,23D,EXECUTIVA,2026-03-05 05:03:49+00:00
4275,TKT-04275,23E,ECONOMICA,2026-05-01 04:48:04+00:00
4276,TKT-04276,6D,PRIMEIRA_CLASSE,2025-06-18 07:59:07+00:00
4277,TKT-04277,18B,ECONOMICA,2025-06-17 11:52:41+00:00
4278,TKT-04278,25F,ECONOMICA,2025-11-10 01:02:15+00:00
4279,TKT-04279,30E,ECONOMICA,2025-10-20 08:00:44+00:00
4280,TKT-04280,11F,PRIMEIRA_CLASSE,2025-08-27 23:27:20+00:00
4281,TKT-04281,32B,PRIMEIRA_CLASSE,2026-02-23 22:38:21+00:00
4282,TKT-04282,21A,ECONOMICA,2025-12-29 03:45:05+00:00
4283,TKT-04283,22B,ECONOMICA,2025-07-07 23:16:37+00:00
4284,TKT-04284,32B,EXECUTIVA,2025-11-03 22:33:53+00:00
4285,TKT-04285,26F,ECONOMICA,2025-11-29 19:02:04+00:00
4286,TKT-04286,40A,PRIMEIRA_CLASSE,2026-02-15 07:52:22+00:00
4287,TKT-04287,23E,ECONOMICA,2026-05-09 05:04:58+00:00
4288,TKT-04288,35C,PRIMEIRA_CLASSE,2025-10-24 23:01:47+00:00
4289,TKT-04289,23E,PRIMEIRA_CLASSE,2026-04-04 14:18:11+00:00
4290,TKT-04290,19C,EXECUTIVA,2025-08-04 14:15:40+00:00
4291,TKT-04291,8A,EXECUTIVA,2026-01-01 13:12:40+00:00
4292,TKT-04292,24D,ECONOMICA,2026-01-30 04:14:28+00:00
4293,TKT-04293,18C,PRIMEIRA_CLASSE,2025-12-12 07:06:48+00:00
4294,TKT-04294,9B,PRIMEIRA_CLASSE,2025-12-06 03:46:50+00:00
4295,TKT-04295,5A,ECONOMICA,2025-12-03 15:26:34+00:00
4296,TKT-04296,22A,PRIMEIRA_CLASSE,2025-12-18 19:32:39+00:00
4297,TKT-04297,12F,EXECUTIVA,2026-01-29 09:47:55+00:00
4298,TKT-04298,14C,PRIMEIRA_CLASSE,2026-02-26 01:34:20+00:00
4299,TKT-04299,32F,ECONOMICA,2025-09-22 07:36:12+00:00
4300,TKT-04300,16C,EXECUTIVA,2025-10-18 23:02:21+00:00
4301,TKT-04301,20C,EXECUTIVA,2025-07-10 06:59:03+00:00
4302,TKT-04302,11D,EXECUTIVA,2025-06-09 09:48:25+00:00
4303,TKT-04303,2B,ECONOMICA,2025-06-26 22:00:40+00:00
4304,TKT-04304,29B,PRIMEIRA_CLASSE,2025-11-27 19:29:21+00:00
4305,TKT-04305,8B,PRIMEIRA_CLASSE,2026-03-24 21:42:54+00:00
4306,TKT-04306,32F,EXECUTIVA,2026-04-27 03:38:48+00:00
4307,TKT-04307,36B,EXECUTIVA,2025-09-24 23:06:04+00:00
4308,TKT-04308,14A,ECONOMICA,2026-05-29 10:29:47+00:00
4309,TKT-04309,9E,PRIMEIRA_CLASSE,2025-11-24 08:30:35+00:00
4310,TKT-04310,15D,ECONOMICA,2025-07-11 05:57:27+00:00
4311,TKT-04311,37B,ECONOMICA,2025-10-31 17:25:39+00:00
4312,TKT-04312,2F,EXECUTIVA,2026-03-30 05:54:30+00:00
4313,TKT-04313,2A,ECONOMICA,2025-09-15 21:04:41+00:00
4314,TKT-04314,3E,EXECUTIVA,2025-11-22 01:08:56+00:00
4315,TKT-04315,31C,ECONOMICA,2026-02-10 04:01:31+00:00
4316,TKT-04316,7B,EXECUTIVA,2025-06-08 12:31:41+00:00
4317,TKT-04317,22F,PRIMEIRA_CLASSE,2025-08-16 17:19:33+00:00
4318,TKT-04318,29B,PRIMEIRA_CLASSE,2025-09-21 21:10:56+00:00
4319,TKT-04319,4A,EXECUTIVA,2026-04-15 05:25:27+00:00
4320,TKT-04320,22F,ECONOMICA,2025-06-28 07:35:30+00:00
4321,TKT-04321,35F,EXECUTIVA,2025-09-22 05:36:59+00:00
4322,TKT-04322,14B,EXECUTIVA,2025-07-22 10:12:11+00:00
4323,TKT-04323,11C,PRIMEIRA_CLASSE,2026-03-09 00:00:15+00:00
4324,TKT-04324,28F,ECONOMICA,2025-10-01 00:48:08+00:00
4325,TKT-04325,21A,PRIMEIRA_CLASSE,2025-11-28 03:54:20+00:00
4326,TKT-04326,19F,EXECUTIVA,2026-04-22 07:39:49+00:00
4327,TKT-04327,19F,EXECUTIVA,2026-01-12 01:58:56+00:00
4328,TKT-04328,21B,PRIMEIRA_CLASSE,2026-05-03 20:13:52+00:00
4329,TKT-04329,31D,PRIMEIRA_CLASSE,2026-01-08 12:47:17+00:00
4330,TKT-04330,24D,ECONOMICA,2026-02-22 05:37:34+00:00
4331,TKT-04331,19D,EXECUTIVA,2026-02-26 17:56:09+00:00
4332,TKT-04332,5F,PRIMEIRA_CLASSE,2026-05-08 15:17:26+00:00
4333,TKT-04333,28D,ECONOMICA,2025-08-26 17:20:28+00:00
4334,TKT-04334,33E,EXECUTIVA,2026-02-19 08:14:32+00:00
4335,TKT-04335,20A,EXECUTIVA,2026-01-24 06:05:15+00:00
4336,TKT-04336,32F,PRIMEIRA_CLASSE,2026-03-26 21:38:36+00:00
4337,TKT-04337,37B,ECONOMICA,2025-10-19 17:58:53+00:00
4338,TKT-04338,26D,PRIMEIRA_CLASSE,2026-05-26 05:49:09+00:00
4339,TKT-04339,29D,EXECUTIVA,2025-11-11 11:50:17+00:00
4340,TKT-04340,2C,ECONOMICA,2025-07-20 11:02:19+00:00
4341,TKT-04341,11D,EXECUTIVA,2026-01-13 06:52:45+00:00
4342,TKT-04342,10C,PRIMEIRA_CLASSE,2025-11-04 22:05:14+00:00
4343,TKT-04343,40A,PRIMEIRA_CLASSE,2025-12-05 05:35:07+00:00
4344,TKT-04344,40D,EXECUTIVA,2026-05-11 14:26:51+00:00
