numero_voo,aeronave_id,aeroporto_origem_id,aeroporto_destino_id,data_partida,data_chegada,status_id,preco_base
TP3607,3261,952,1823,2025-08-08 20:00:25+00:00,2025-08-09 08:42:37.948172+00:00,956,2235.26
DL1228,2007,1890,476,2025-11-19 19:19:41+00:00,2025-11-19 23:25:46.631858+00:00,202,2416.76
LH1037,211,2330,1370,2025-12-18 14:56:17+00:00,2025-12-18 23:49:13.977809+00:00,755,2219.75
AF6109,691,3878,2206,2025-12-04 22:31:24+00:00,2025-12-05 11:52:35.461580+00:00,629,381.89
G38419,980,1290,4463,2026-03-09 22:46:54+00:00,2026-03-10 11:06:30.509262+00:00,373,316.64
LH9228,3377,1970,4453,2025-11-09 08:20:04+00:00,2025-11-09 18:06:21.071879+00:00,566,1420.14
AA1561,64,4341,698,2026-04-11 00:05:55+00:00,2026-04-11 13:47:00.902272+00:00,100,847.82
TP1797,2091,100,3303,2025-08-25 02:20:34+00:00,2025-08-25 11:06:26.062881+00:00,175,1815.81
SQ9323,3057,3112,4247,2025-11-25 05:39:55+00:00,2025-11-25 19:05:35.126992+00:00,354,1179.6
JJ4361,2542,4223,3406,2025-12-01 02:38:08+00:00,2025-12-01 14:10:14.934041+00:00,689,1720.26
BA7607,3842,159,700,2025-09-04 10:27:29+00:00,2025-09-04 18:48:52.361717+00:00,182,929.04
BA7710,3756,994,45,2025-06-25 19:54:09+00:00,2025-06-26 09:01:28.342322+00:00,529,1547.52
LH1408,3622,2772,2730,2025-11-04 23:13:58+00:00,2025-11-05 05:35:24.696516+00:00,14,634.45
DL6504,3368,1357,3713,2025-06-15 16:53:00+00:00,2025-06-16 02:54:39.823144+00:00,259,362.55
AF8072,2212,1955,4984,2026-03-16 12:02:59+00:00,2026-03-17 01:17:32.320857+00:00,268,1923.99
AD2550,3081,4205,3003,2025-08-17 17:33:38+00:00,2025-08-18 05:53:37.559705+00:00,108,126.17
AD5185,286,4533,2324,2025-11-04 06:51:41+00:00,2025-11-04 15:10:34.561191+00:00,630,573.91
QR8401,3809,3932,3788,2026-03-01 04:39:48+00:00,2026-03-01 11:39:40.368016+00:00,759,196.28
AD5719,2473,3955,4510,2025-07-19 11:25:41+00:00,2025-07-19 22:20:47.608613+00:00,779,1637.25
AA3326,2838,2786,4509,2025-12-07 23:45:18+00:00,2025-12-08 11:55:15.936912+00:00,207,2265.27
EK996,4361,1213,2973,2026-05-19 07:48:21+00:00,2026-05-19 11:51:26.229386+00:00,380,2346.86
QR1449,4665,3389,510,2026-01-07 22:59:12+00:00,2026-01-08 03:46:21.804479+00:00,442,640.83
AF8005,3843,2564,465,2025-07-24 20:58:34+00:00,2025-07-24 22:58:49.197499+00:00,692,2114.17
AA3845,2232,1912,3195,2025-12-21 18:45:41+00:00,2025-12-21 20:52:55.216292+00:00,148,1950.3
BA8729,2594,389,4653,2025-11-14 03:14:12+00:00,2025-11-14 05:12:41.238833+00:00,132,1253.4
AA7362,2485,3038,1182,2025-06-06 16:53:11+00:00,2025-06-07 02:32:21.797201+00:00,857,2104.13
G36712,1108,1632,3664,2026-04-30 13:36:45+00:00,2026-04-30 18:43:32.185683+00:00,293,687.91
LA1385,4805,1398,2995,2026-05-14 10:15:08+00:00,2026-05-14 11:52:26.439498+00:00,353,2280.9
LH3353,979,4814,3180,2026-05-22 03:40:27+00:00,2026-05-22 05:42:29.210009+00:00,992,1712.2
QR9920,1655,3193,2310,2026-02-23 06:53:29+00:00,2026-02-23 12:42:43.457926+00:00,977,1023.0
QR1142,4219,392,324,2026-05-20 11:57:57+00:00,2026-05-20 16:25:07.149190+00:00,185,1932.82
AA5364,3397,4552,3542,2025-10-01 04:00:30+00:00,2025-10-01 08:55:58.202375+00:00,34,1167.72
LA5670,4200,1593,3383,2025-11-23 16:11:03+00:00,2025-11-23 22:23:00.528942+00:00,99,658.31
BA1943,3923,1633,4713,2025-12-01 12:20:48+00:00,2025-12-01 23:55:22.548542+00:00,545,1456.01
LA1709,2976,1913,4122,2026-05-15 08:58:36+00:00,2026-05-15 21:55:51.830384+00:00,796,2153.74
AD2588,978,2132,2064,2025-09-03 16:57:34+00:00,2025-09-04 00:51:26.261478+00:00,592,2242.61
LA9752,574,745,4363,2026-05-23 06:56:05+00:00,2026-05-23 11:27:48.545591+00:00,739,871.28
BA1888,1333,4401,4685,2025-07-23 11:52:47+00:00,2025-07-23 20:09:19.579077+00:00,867,152.35
AD2205,820,611,3535,2025-12-08 12:46:53+00:00,2025-12-08 21:55:56.267408+00:00,543,1562.86
G32943,28,4364,4825,2026-03-05 04:39:45+00:00,2026-03-05 16:24:37.155740+00:00,211,50.11
UA3230,1360,4441,3489,2025-10-17 15:08:44+00:00,2025-10-18 01:35:51.458774+00:00,744,1420.04
IB3816,4920,3366,2564,2025-08-12 07:05:11+00:00,2025-08-12 17:22:29.816941+00:00,783,517.27
AA1541,2300,811,1277,2025-12-23 23:47:44+00:00,2025-12-24 02:02:02.398084+00:00,570,1277.15
BA9049,4846,4323,4630,2026-02-03 20:58:33+00:00,2026-02-04 04:45:11.874233+00:00,220,2271.88
TP9190,1713,2027,926,2026-03-13 06:21:11+00:00,2026-03-13 13:00:16.286379+00:00,1000,684.7
TP3582,2216,157,4252,2025-12-20 23:52:40+00:00,2025-12-21 13:42:06.436145+00:00,619,1874.22
UA7341,2647,4323,2893,2025-08-02 12:19:20+00:00,2025-08-02 23:31:12.963431+00:00,89,1406.71
TP7890,4565,3623,877,2026-03-30 07:03:33+00:00,2026-03-30 08:35:48.790815+00:00,932,2450.62
AF6806,4973,4250,4490,2025-06-07 08:25:34+00:00,2025-06-07 20:57:12.532205+00:00,175,139.96
LA5403,3350,3876,2817,2026-01-19 19:57:06+00:00,2026-01-19 23:42:13.875629+00:00,63,2320.05
EK6851,4922,1728,1050,2025-10-15 13:18:24+00:00,2025-10-16 00:52:45.739124+00:00,559,1098.16
BA6970,4930,3357,4962,2025-06-24 13:50:24+00:00,2025-06-24 19:08:25.621512+00:00,695,1376.53
UA4241,1125,245,4439,2026-01-30 07:25:53+00:00,2026-01-30 17:04:48.397729+00:00,803,1102.58
QR5840,3886,1108,2339,2026-05-23 22:25:06+00:00,2026-05-24 07:46:18.580724+00:00,952,1287.95
IB1364,949,1177,1506,2025-12-01 04:03:02+00:00,2025-12-01 06:26:17.984358+00:00,394,1054.08
G3572,2682,4788,2240,2025-09-30 09:45:45+00:00,2025-09-30 17:15:41.974677+00:00,534,2495.12
QR3605,3808,2057,1723,2026-04-24 19:04:33+00:00,2026-04-25 06:39:27.697265+00:00,246,1386.77
EK2594,277,1947,1512,2026-01-19 14:19:07+00:00,2026-01-20 01:04:56.002644+00:00,142,2314.17
LH8434,2158,119,2010,2026-05-26 02:57:57+00:00,2026-05-26 14:04:22.606632+00:00,671,2309.1
AF5216,1394,1006,1593,2026-01-26 01:43:07+00:00,2026-01-26 15:25:29.877964+00:00,889,2050.72
SQ4171,3445,398,3968,2026-03-01 02:56:19+00:00,2026-03-01 15:21:52.958241+00:00,268,1865.36
AA3348,4791,763,948,2026-04-29 12:17:03+00:00,2026-04-30 01:06:55.789712+00:00,530,1069.33
JJ5814,2093,3520,3090,2025-06-04 23:13:04+00:00,2025-06-05 01:31:50.849173+00:00,258,1379.53
AD1064,1156,2922,1104,2025-10-09 13:06:17+00:00,2025-10-10 03:02:14.618978+00:00,772,111.87
EK2372,735,3645,3677,2025-12-17 04:35:17+00:00,2025-12-17 10:29:05.259849+00:00,501,1317.78
AF5235,2855,2349,115,2025-06-19 20:35:04+00:00,2025-06-20 04:38:40.119691+00:00,459,1134.63
LH5301,3902,696,2886,2026-01-09 16:42:28+00:00,2026-01-10 03:14:37.015922+00:00,575,1640.4
AA2035,4461,4646,3007,2026-01-06 00:22:28+00:00,2026-01-06 02:44:45.942671+00:00,472,2146.97
EK6647,4992,2442,435,2026-02-02 06:47:37+00:00,2026-02-02 08:02:42.311886+00:00,663,618.41
QR2339,2005,1873,2711,2025-12-02 13:34:34+00:00,2025-12-02 22:54:17.592892+00:00,384,2188.86
EK1650,4552,2931,2674,2025-06-26 09:53:53+00:00,2025-06-26 21:48:00.865511+00:00,471,394.19
DL4859,3921,3410,3272,2026-02-05 09:05:38+00:00,2026-02-05 22:59:37.407035+00:00,254,855.29
IB3976,28,2291,3001,2025-11-29 11:36:22+00:00,2025-11-29 22:51:45.197296+00:00,773,268.57
DL3606,794,589,1812,2026-03-31 02:14:19+00:00,2026-03-31 06:14:29.983307+00:00,420,1169.36
LH116,4506,2120,3783,2026-03-27 20:47:45+00:00,2026-03-28 03:40:55.554683+00:00,202,1000.07
AF4718,947,3137,3275,2026-05-16 04:56:47+00:00,2026-05-16 11:11:52.896341+00:00,979,2275.71
AD1176,3813,1347,1334,2026-01-20 12:35:55+00:00,2026-01-21 00:49:11.170877+00:00,320,1357.36
AD8603,4878,4560,3139,2026-05-26 02:49:44+00:00,2026-05-26 15:40:44.760957+00:00,636,595.85
AF1700,4199,4458,1074,2025-06-30 04:09:30+00:00,2025-06-30 06:43:31.905922+00:00,469,398.72
AA9233,2755,1374,1607,2026-05-11 12:51:16+00:00,2026-05-11 23:38:11.265120+00:00,83,1857.5
G38397,2114,3681,592,2026-01-22 07:22:27+00:00,2026-01-22 14:22:01.891035+00:00,242,1046.5
AD1007,3056,2050,2223,2026-03-27 01:11:21+00:00,2026-03-27 09:21:16.174517+00:00,845,270.16
BA5647,233,3318,3726,2025-07-08 09:19:19+00:00,2025-07-08 21:28:05.485788+00:00,709,1386.55
UA9966,3032,650,290,2026-03-26 19:11:18+00:00,2026-03-27 01:23:46.196923+00:00,877,1525.7
IB4901,2812,332,3499,2026-02-02 11:37:20+00:00,2026-02-02 18:20:08.690885+00:00,2,906.44
LA7360,1547,2197,643,2025-10-20 01:59:41+00:00,2025-10-20 10:29:13.824165+00:00,366,1584.14
LH8170,3117,1487,633,2026-03-21 11:50:54+00:00,2026-03-21 14:27:34.313740+00:00,357,2436.42
SQ7577,3188,3019,4557,2025-12-24 21:06:25+00:00,2025-12-25 09:24:38.645085+00:00,1,703.75
DL5055,530,3364,1265,2026-01-04 09:37:29+00:00,2026-01-04 13:03:24.843470+00:00,110,777.4
EK9776,2508,1334,2669,2025-08-26 19:06:55+00:00,2025-08-27 05:07:44.114476+00:00,69,1644.26
AA7691,3193,1706,166,2026-04-24 07:32:03+00:00,2026-04-24 11:40:28.918379+00:00,9,540.43
UA5211,2880,3598,3394,2025-09-09 23:45:12+00:00,2025-09-10 09:13:04.377624+00:00,948,2161.71
QR2565,234,2043,2523,2025-10-20 07:29:28+00:00,2025-10-20 20:31:47.400640+00:00,846,1934.75
LH2017,3506,182,1466,2025-08-13 09:25:01+00:00,2025-08-13 14:21:04.841478+00:00,674,878.97
AF8407,997,3965,2658,2025-09-12 11:42:42+00:00,2025-09-12 14:11:41.322438+00:00,29,2175.7
EK9499,2522,4016,602,2026-04-24 03:55:42+00:00,2026-04-24 06:58:29.137121+00:00,273,2120.56
EK8653,3725,3322,1990,2025-10-02 21:01:56+00:00,2025-10-02 22:02:40.811213+00:00,58,1040.44
LH1651,3082,2671,3533,2025-09-18 22:36:52+00:00,2025-09-19 00:56:17.216453+00:00,818,1340.16
JJ6318,1101,302,1884,2025-11-08 12:19:45+00:00,2025-11-08 13:20:59.377215+00:00,646,324.14
DL7613,4103,781,4039,2025-11-30 23:15:56+00:00,2025-12-01 11:06:16.526107+00:00,955,1718.43
UA3751,1024,396,151,2026-02-25 20:45:10+00:00,2026-02-26 10:23:04.840784+00:00,705,2263.59
AA4942,991,1551,2291,2025-12-09 10:29:45+00:00,2025-12-09 23:51:27.168369+00:00,777,1012.69
AF8945,3364,1404,1286,2025-10-11 19:50:57+00:00,2025-10-12 06:02:47.644176+00:00,376,1460.25
AA4126,3942,428,2777,2026-05-06 13:11:19+00:00,2026-05-06 23:19:41.401840+00:00,500,195.62
UA144,2401,2521,2703,2025-07-31 12:34:34+00:00,2025-07-31 21:21:31.503607+00:00,929,1819.65
SQ2558,2643,1121,1640,2025-07-09 08:06:35+00:00,2025-07-09 13:59:10.889868+00:00,253,786.52
JJ6227,1599,4253,4091,2025-06-09 04:11:33+00:00,2025-06-09 12:00:22.333370+00:00,270,246.18
SQ9177,398,1422,2457,2025-12-26 12:54:04+00:00,2025-12-26 14:52:49.232686+00:00,305,355.1
AF4005,1077,4306,2189,2025-08-12 20:26:53+00:00,2025-08-13 03:57:43.863283+00:00,30,1887.07
QR6849,2617,827,3652,2026-04-07 12:43:51+00:00,2026-04-07 14:15:17.991351+00:00,961,1767.7
UA232,1350,1598,1576,2025-07-13 09:12:52+00:00,2025-07-13 16:54:33.464323+00:00,190,1783.72
AA6224,1483,879,1129,2026-01-18 09:39:54+00:00,2026-01-18 22:07:41.637169+00:00,628,1022.12
SQ5115,131,2202,2121,2025-07-13 10:01:29+00:00,2025-07-13 21:23:25.145182+00:00,950,2079.83
LA6890,2543,3295,4093,2026-05-20 09:31:11+00:00,2026-05-20 19:28:59.287819+00:00,700,1081.62
AA7052,1685,2643,820,2025-09-21 00:27:01+00:00,2025-09-21 07:46:35.730588+00:00,902,1404.45
EK6908,3246,4461,2779,2025-08-25 17:36:52+00:00,2025-08-26 01:42:39.583771+00:00,450,2460.12
AF6427,2985,562,2100,2026-04-05 07:26:02+00:00,2026-04-05 11:22:54.726423+00:00,419,1785.94
QR223,1442,1868,320,2026-02-22 02:06:19+00:00,2026-02-22 06:29:59.477272+00:00,918,610.68
QR859,1432,932,1280,2026-01-01 16:03:31+00:00,2026-01-01 22:19:36.580880+00:00,467,803.27
AF2762,3732,3055,3679,2026-02-07 08:06:54+00:00,2026-02-07 09:13:44.501447+00:00,793,1569.59
TP4398,1862,762,737,2025-06-10 22:27:09+00:00,2025-06-11 01:48:30.504228+00:00,78,2255.09
LA8308,3420,3408,1275,2025-08-10 09:25:20+00:00,2025-08-10 12:36:05.276745+00:00,14,878.82
EK2182,3733,4741,3813,2025-06-13 03:54:16+00:00,2025-06-13 06:58:20.594957+00:00,887,1184.51
TP4838,3951,1290,3083,2025-12-26 20:03:58+00:00,2025-12-27 04:07:11.209260+00:00,498,2029.96
EK446,3522,3088,2517,2026-01-28 08:18:08+00:00,2026-01-28 12:50:13.254527+00:00,646,1445.06
LH1778,1758,3017,3013,2026-03-28 20:20:46+00:00,2026-03-29 01:07:40.574452+00:00,528,698.98
SQ269,2890,4521,1791,2025-11-10 20:25:27+00:00,2025-11-11 05:31:54.211709+00:00,958,1144.73
DL3458,3917,4263,53,2025-12-07 14:29:08+00:00,2025-12-08 03:24:37.796625+00:00,564,1535.89
EK5538,4717,4322,1803,2026-04-07 03:05:52+00:00,2026-04-07 09:42:02.390443+00:00,169,769.26
EK3722,4076,4791,530,2025-07-17 13:57:55+00:00,2025-07-18 03:32:06.810307+00:00,682,2439.64
EK6598,191,782,831,2026-04-17 11:11:05+00:00,2026-04-17 16:51:46.721648+00:00,523,1554.01
LA5008,613,2803,996,2026-01-29 03:26:00+00:00,2026-01-29 12:01:26.396376+00:00,871,588.66
LH7194,1347,1531,3178,2025-07-10 16:54:24+00:00,2025-07-11 03:59:20.457292+00:00,599,1271.07
DL2266,61,2219,2033,2026-03-30 05:52:28+00:00,2026-03-30 19:39:19.702647+00:00,231,2250.45
QR7091,2165,1706,2926,2026-03-14 10:43:40+00:00,2026-03-14 16:01:55.012067+00:00,728,2238.78
BA612,4781,1103,2284,2026-01-18 23:31:49+00:00,2026-01-19 04:41:21.965394+00:00,420,1675.52
SQ2424,2934,500,396,2026-03-26 12:28:40+00:00,2026-03-26 18:37:06.148215+00:00,103,404.29
LA9052,745,1352,1705,2025-07-14 13:14:49+00:00,2025-07-15 01:00:27.345626+00:00,622,1069.34
G33391,3525,4111,4443,2025-11-08 16:25:26+00:00,2025-11-09 04:46:55.939581+00:00,904,983.44
QR2606,3758,2587,1191,2025-06-22 14:46:01+00:00,2025-06-22 22:57:00.219920+00:00,792,2236.52
IB2662,3956,3311,4615,2026-05-19 01:14:25+00:00,2026-05-19 10:47:54.608576+00:00,27,391.31
G31417,4426,4818,3604,2026-01-18 14:36:36+00:00,2026-01-18 21:05:13.481260+00:00,853,1773.99
BA6743,1746,3933,1072,2025-07-18 09:33:07+00:00,2025-07-18 20:59:41.467948+00:00,884,602.72
AA6757,1024,4483,3787,2026-04-04 13:28:09+00:00,2026-04-04 16:16:30.327712+00:00,999,1806.72
SQ1221,73,1364,3636,2025-07-25 20:41:37+00:00,2025-07-26 06:18:03.974785+00:00,920,242.04
G33362,3632,4256,438,2025-11-01 00:27:27+00:00,2025-11-01 08:35:24.539533+00:00,404,2419.44
DL8053,396,334,917,2026-01-05 17:08:10+00:00,2026-01-05 19:44:51.241687+00:00,758,2050.35
JJ6102,4226,389,4874,2026-01-12 15:53:05+00:00,2026-01-12 20:54:23.975810+00:00,808,1789.7
BA4864,796,4367,2961,2025-11-20 08:26:55+00:00,2025-11-20 20:29:31.500943+00:00,912,504.24
LA9495,3726,1466,3753,2026-04-07 01:15:20+00:00,2026-04-07 06:48:07.154739+00:00,842,1368.06
DL6063,2360,1594,2095,2026-04-12 04:48:13+00:00,2026-04-12 10:22:41.528016+00:00,795,592.42
UA1989,4073,2294,729,2025-10-13 03:26:40+00:00,2025-10-13 09:11:36.852755+00:00,871,1458.97
BA4030,3385,1591,4135,2025-09-04 20:02:16+00:00,2025-09-05 03:56:59.424962+00:00,295,1006.76
AF7525,2629,1045,2305,2026-01-15 08:11:01+00:00,2026-01-15 09:53:20.058808+00:00,796,699.68
AF2568,4087,1526,1813,2026-03-14 21:46:48+00:00,2026-03-15 00:59:43.865172+00:00,135,220.8
QR9925,86,4363,1652,2026-04-21 23:45:08+00:00,2026-04-22 05:40:39.160322+00:00,615,1361.26
DL9141,2525,4161,1682,2026-02-20 10:39:30+00:00,2026-02-20 14:13:24.586853+00:00,544,1729.79
LA4525,1739,331,485,2025-10-07 06:55:53+00:00,2025-10-07 14:34:43.411728+00:00,654,887.49
EK9332,3391,2713,3026,2025-08-26 19:04:06+00:00,2025-08-26 23:10:37.255631+00:00,269,1801.59
JJ908,1013,2657,3787,2025-07-24 10:40:25+00:00,2025-07-25 00:01:42.209291+00:00,795,167.46
SQ2728,2004,2647,4405,2026-04-29 00:14:46+00:00,2026-04-29 01:44:25.820955+00:00,881,154.21
LA2553,3903,1088,122,2026-05-12 09:18:15+00:00,2026-05-12 14:43:47.811129+00:00,232,441.37
UA7117,4704,967,1348,2026-05-31 13:14:41+00:00,2026-05-31 16:14:17.622150+00:00,530,1658.78
AF6889,1325,292,2565,2025-08-08 05:15:16+00:00,2025-08-08 07:00:53.156031+00:00,564,2002.63
BA4490,4646,3678,81,2025-12-08 02:42:20+00:00,2025-12-08 05:43:16.535308+00:00,607,305.03
JJ4556,4650,4914,2111,2025-06-13 02:23:15+00:00,2025-06-13 10:43:01.410353+00:00,764,914.27
BA9774,1661,3371,2161,2026-03-13 03:16:11+00:00,2026-03-13 04:42:02.749223+00:00,382,1219.55
AF4583,3336,1491,4603,2026-01-02 22:27:28+00:00,2026-01-03 03:27:45.999774+00:00,889,234.62
LH9022,1605,4941,551,2025-11-18 15:15:22+00:00,2025-11-18 22:50:03.411768+00:00,918,1266.04
IB5891,80,4812,3889,2026-04-19 23:33:18+00:00,2026-04-20 04:52:04.093731+00:00,391,705.36
SQ8806,2728,3114,2099,2025-10-15 03:35:51+00:00,2025-10-15 09:46:07.321562+00:00,485,1331.48
JJ5820,1025,2061,3233,2025-12-17 00:50:01+00:00,2025-12-17 11:30:20.898310+00:00,528,1228.09
TP4437,2963,510,2346,2025-08-08 16:08:30+00:00,2025-08-09 05:03:31.643488+00:00,756,2132.75
AD688,4904,395,179,2025-12-01 22:57:53+00:00,2025-12-02 03:52:56.948505+00:00,386,311.03
IB7103,4584,554,3819,2025-07-04 20:00:21+00:00,2025-07-04 21:31:39.954232+00:00,585,1110.26
UA1690,2365,2271,1813,2026-03-11 08:30:37+00:00,2026-03-11 15:55:06.790160+00:00,448,1130.01
UA6555,460,1228,590,2025-08-23 14:59:57+00:00,2025-08-24 03:45:26.211866+00:00,852,1048.48
UA5766,4908,2947,2570,2026-03-07 22:12:12+00:00,2026-03-08 11:53:58.127613+00:00,33,2293.67
G35848,3366,2212,4219,2025-09-03 07:36:16+00:00,2025-09-03 16:02:08.306239+00:00,978,1086.54
TP8322,3482,2251,3406,2025-11-11 01:40:57+00:00,2025-11-11 11:24:18.745963+00:00,449,1298.92
QR4032,270,1910,1379,2025-12-07 08:59:05+00:00,2025-12-07 16:41:40.727230+00:00,876,2194.01
JJ5420,3534,4872,1933,2025-11-17 16:11:25+00:00,2025-11-17 19:40:21.358776+00:00,199,2359.65
LH3091,3190,1037,3378,2026-04-15 05:35:15+00:00,2026-04-15 12:29:48.207207+00:00,335,1922.03
AA7110,3934,4881,2750,2026-01-16 21:23:28+00:00,2026-01-17 02:42:10.368249+00:00,854,2180.19
AF8734,2798,1733,368,2025-10-22 19:54:47+00:00,2025-10-23 06:03:47.778953+00:00,112,610.36
LH4330,4180,3973,1140,2026-05-23 14:28:09+00:00,2026-05-24 04:02:13.699572+00:00,922,1054.12
DL2400,1784,1013,2791,2025-07-21 21:11:59+00:00,2025-07-22 07:55:25.582120+00:00,932,1663.71
AA373,648,2276,3795,2026-01-18 20:57:29+00:00,2026-01-19 05:52:38.111023+00:00,866,508.96
SQ6250,1527,1476,2183,2025-09-28 04:05:43+00:00,2025-09-28 09:52:50.772066+00:00,728,1079.37
LA6699,2229,608,1430,2026-01-29 02:15:04+00:00,2026-01-29 04:19:43.779521+00:00,14,188.88
QR5402,1751,2776,3790,2025-07-21 00:44:00+00:00,2025-07-21 03:46:35.494350+00:00,87,1814.83
AF4683,1905,4455,3809,2026-01-12 02:30:17+00:00,2026-01-12 13:02:53.100319+00:00,576,2209.3
SQ219,2031,1671,1703,2026-04-17 15:40:57+00:00,2026-04-18 03:38:57.629158+00:00,831,1630.75
EK7587,2310,2704,4772,2026-01-08 06:13:33+00:00,2026-01-08 18:00:00.979592+00:00,599,659.82
TP1156,3699,3966,1005,2026-01-31 16:56:17+00:00,2026-02-01 04:04:16.744308+00:00,934,2187.94
LH1312,2442,3644,1291,2025-11-13 12:50:32+00:00,2025-11-13 20:43:43.176996+00:00,361,431.32
QR2150,3422,681,327,2026-02-28 00:39:49+00:00,2026-02-28 04:22:37.966161+00:00,474,1357.1
TP7613,4350,906,4994,2025-09-25 22:42:30+00:00,2025-09-26 01:05:00.155347+00:00,39,2495.08
UA7961,779,2465,369,2026-02-06 03:59:38+00:00,2026-02-06 06:52:21.266007+00:00,559,1352.18
TP2440,3990,3574,83,2025-12-22 23:02:10+00:00,2025-12-23 08:41:56.122098+00:00,142,2468.51
QR7329,2772,2113,4366,2025-07-20 19:59:11+00:00,2025-07-21 08:57:49.205057+00:00,327,640.6
JJ5644,1937,2221,4813,2026-04-02 10:33:24+00:00,2026-04-02 19:32:47.830740+00:00,435,1029.81
TP1845,159,4949,2618,2026-01-27 10:55:37+00:00,2026-01-27 20:22:03.829188+00:00,700,136.49
AF2858,645,3498,3933,2025-07-19 04:52:56+00:00,2025-07-19 11:34:38.758362+00:00,952,328.63
G36140,2038,1114,126,2026-02-04 13:52:53+00:00,2026-02-04 15:31:51.470283+00:00,564,1078.48
LA436,4107,2156,3536,2026-04-06 05:27:09+00:00,2026-04-06 07:50:50.504500+00:00,45,1713.12
UA126,2542,790,3415,2025-10-04 11:54:01+00:00,2025-10-04 18:51:44.772168+00:00,908,1022.29
EK7900,2115,4127,158,2026-01-23 10:48:13+00:00,2026-01-23 21:50:56.915233+00:00,726,2169.29
AD9855,3755,4128,4178,2026-05-11 19:45:36+00:00,2026-05-12 02:05:06.650189+00:00,980,2397.85
JJ889,4902,4258,1386,2025-12-11 12:42:32+00:00,2025-12-11 13:49:20.636477+00:00,220,1338.69
SQ7930,3070,2637,3502,2025-12-13 17:08:10+00:00,2025-12-13 23:09:57.194291+00:00,684,1548.75
EK6098,2774,4314,29,2025-12-19 21:00:35+00:00,2025-12-20 04:38:22.988999+00:00,268,2243.57
DL4968,4770,3468,2972,2025-07-04 19:43:00+00:00,2025-07-05 04:05:56.334455+00:00,930,2336.05
UA3954,2221,2249,3930,2026-06-02 02:15:18+00:00,2026-06-02 11:12:36.877322+00:00,191,2083.99
SQ8140,2598,3918,3836,2026-03-11 17:25:49+00:00,2026-03-12 06:11:55.310288+00:00,757,2084.28
IB7576,2031,2134,2776,2025-09-09 10:35:27+00:00,2025-09-09 16:53:31.433335+00:00,595,2164.33
AD5643,4210,3573,2229,2025-11-04 02:39:11+00:00,2025-11-04 05:28:38.082872+00:00,550,298.51
AA2377,1624,294,1507,2025-10-26 00:19:20+00:00,2025-10-26 10:00:48.408663+00:00,442,2196.12
BA4513,2458,1609,34,2026-03-22 12:17:55+00:00,2026-03-22 16:32:57.953050+00:00,446,250.32
TP7963,1785,1702,3153,2026-05-30 14:24:04+00:00,2026-05-30 21:25:43.348024+00:00,642,1532.47
LA4901,157,2701,3916,2026-01-05 22:31:59+00:00,2026-01-05 23:45:51.185244+00:00,331,195.16
LH7197,484,3545,1312,2026-01-28 22:53:01+00:00,2026-01-29 09:47:20.960697+00:00,894,2002.0
EK9205,3832,559,3630,2025-11-27 21:11:14+00:00,2025-11-28 05:16:29.531997+00:00,864,1830.83
G32784,134,3197,2906,2026-03-26 05:15:42+00:00,2026-03-26 09:43:52.438489+00:00,887,2256.24
QR2153,2018,1552,2549,2025-08-23 13:05:52+00:00,2025-08-23 15:48:23.132193+00:00,482,277.63
AD8489,3657,4200,2581,2025-11-27 07:03:53+00:00,2025-11-27 18:35:56.482898+00:00,140,1915.06
UA587,1982,1479,201,2025-10-20 20:29:18+00:00,2025-10-21 04:21:58.597648+00:00,17,477.78
DL3365,2765,2069,4454,2026-04-13 14:10:37+00:00,2026-04-14 02:12:46.864199+00:00,475,2271.88
LH5045,2138,1745,110,2025-06-21 02:21:45+00:00,2025-06-21 13:48:32.981990+00:00,950,326.76
SQ6482,4240,897,3482,2025-11-28 07:48:58+00:00,2025-11-28 12:13:57.962186+00:00,36,815.31
LH5676,4497,4288,4860,2025-06-10 23:20:50+00:00,2025-06-11 06:00:41.635466+00:00,982,2134.04
LA9861,1431,607,585,2026-04-24 01:11:41+00:00,2026-04-24 07:45:16.242618+00:00,145,1263.51
JJ3783,1854,1732,3575,2025-06-04 21:44:40+00:00,2025-06-05 02:03:17.905580+00:00,470,276.83
G32754,3316,2321,2625,2025-12-07 13:14:10+00:00,2025-12-07 22:14:39.770676+00:00,177,264.1
TP6454,3612,3925,4333,2026-03-03 20:57:01+00:00,2026-03-04 05:25:45.725217+00:00,273,818.5
BA2387,3123,3688,405,2025-12-22 22:52:38+00:00,2025-12-23 10:21:22.688557+00:00,393,447.93
TP2662,3326,194,3424,2025-08-09 17:55:50+00:00,2025-08-10 03:54:27.794825+00:00,230,2411.14
LH6089,3689,874,2741,2025-12-22 06:04:04+00:00,2025-12-22 08:26:09.296781+00:00,442,1451.51
LA7031,3921,1862,1623,2025-07-17 10:07:42+00:00,2025-07-17 17:29:11.739608+00:00,70,2327.13
LH2547,4399,62,3857,2026-01-18 03:04:21+00:00,2026-01-18 08:03:02.111956+00:00,260,55.76
AA5686,667,2227,4719,2026-03-12 22:46:14+00:00,2026-03-13 10:29:21.045147+00:00,438,1699.79
IB156,2413,2740,1768,2025-12-13 15:41:49+00:00,2025-12-14 01:31:43.103429+00:00,319,635.57
IB6014,4208,1109,4507,2025-10-10 12:25:35+00:00,2025-10-10 17:15:57.265006+00:00,844,1805.26
JJ8828,4581,2823,1951,2026-01-22 20:39:57+00:00,2026-01-23 00:28:52.307745+00:00,79,1842.83
