nome,codigo_iata,codigo_icao,cidade_id,latitude,longitude,altitude_metros,fuso_horario,ativo
Aeroporto Cavalcanti do Sul,GIW,AGIW,32,-39.018732,36.341798,133,America/Mexico_City,True
Aeroporto Ribeiro,GIX,AGIX,297,-79.812286,-84.635949,1065,America/Chicago,True
Aeroporto Vargas,GIY,AGIY,42,30.824116,-81.181016,1695,America/Chicago,False
Aeroporto Santos da Mata,GIZ,AGIZ,357,-23.315687,-176.640176,722,Asia/Shanghai,True
Aeroporto Costa de da Mata,GJA,AGJA,526,-7.972314,-66.060933,3170,Asia/Kolkata,False
Aeroporto Rios,GJB,AGJB,441,-9.923003,111.548731,948,Europe/Rome,True
Aeroporto Correia de Goiás,GJC,AGJC,535,-48.970046,157.404036,2720,Asia/Dubai,False
Aeroporto Abreu de Rezende,GJD,AGJD,360,-68.320707,78.975687,3750,Australia/Sydney,True
Aeroporto Nunes,GJE,AGJE,160,-78.292773,100.237346,4422,Asia/Dubai,True
Aeroporto Novais do Amparo,GJF,AGJF,988,-29.708293,-137.706553,3558,Europe/Paris,True
Aeroporto Silva,GJG,AGJG,483,62.292483,-87.820345,3029,America/Bogota,True
Aeroporto da Paz,GJH,AGJH,115,-83.562949,-142.18614,3455,Asia/Tokyo,False
Aeroporto Borges da Praia,GJI,AGJI,261,81.679905,134.375637,1530,Asia/Tokyo,True
Aeroporto Melo de Nogueira,GJJ,AGJJ,125,62.884512,-167.02801,1638,Australia/Sydney,True
Aeroporto Freitas,GJK,AGJK,192,-63.787387,-22.063832,2637,America/Toronto,False
Aeroporto Silveira da Prata,GJL,AGJL,664,87.921578,-64.48288,1448,Europe/Lisbon,True
Aeroporto Duarte,GJM,AGJM,562,3.160881,78.915792,282,America/Toronto,True
Aeroporto Jesus da Serra,GJN,AGJN,691,16.736573,-65.663642,1886,Europe/Madrid,True
Aeroporto Freitas dos Dourados,GJO,AGJO,102,30.987521,152.19205,1946,America/Chicago,True
Aeroporto Vargas da Mata,GJP,AGJP,605,86.958224,159.810768,2202,Asia/Seoul,True
Aeroporto Rocha,GJQ,AGJQ,831,17.114688,65.88264,936,Europe/Paris,True
Aeroporto Rocha de Nogueira,GJR,AGJR,883,22.379858,158.937441,906,America/Lima,True
Aeroporto Fonseca das Pedras,GJS,AGJS,718,62.155024,51.439445,4229,Pacific/Auckland,True
Aeroporto Pereira,GJT,AGJT,921,-34.937312,-152.325345,2104,America/Bogota,True
Aeroporto Carvalho Alegre,GJU,AGJU,365,-42.356073,-110.981475,2709,America/New_York,True
Aeroporto Ramos dos Dourados,GJV,AGJV,437,-43.092203,-117.463861,1989,America/Buenos_Aires,True
Aeroporto Sá de Nogueira,GJW,AGJW,444,22.563262,127.523789,3582,Europe/Rome,True
Aeroporto Aparecida,GJX,AGJX,900,-75.058057,-59.661113,1401,America/Lima,True
Aeroporto Montenegro Grande,GJY,AGJY,139,35.790999,-11.402191,2220,Europe/Berlin,False
Aeroporto Nogueira da Serra,GJZ,AGJZ,437,-1.312364,-0.832832,4232,Europe/Madrid,True
Aeroporto Vieira,GKA,AGKA,467,-7.421074,-156.006248,4040,America/Sao_Paulo,True
Aeroporto Sales,GKB,AGKB,913,-65.744566,165.829734,4123,America/Bogota,True
Aeroporto Barros das Pedras,GKC,AGKC,649,-25.468108,77.709018,1793,Europe/Berlin,True
Aeroporto Montenegro,GKD,AGKD,100,88.805746,-16.414125,1461,America/New_York,True
Aeroporto Moreira,GKE,AGKE,688,-45.189481,-24.38189,687,America/Mexico_City,True
Aeroporto Oliveira,GKF,AGKF,168,-87.092725,-19.362001,1237,America/Lima,True
Aeroporto da Cunha,GKG,AGKG,334,42.029692,64.515252,3124,Africa/Cairo,True
Aeroporto Sousa,GKH,AGKH,411,-79.569761,65.5122,3428,America/Lima,True
Aeroporto Rodrigues,GKI,AGKI,114,85.959345,126.308106,163,America/Buenos_Aires,True
Aeroporto Mendonça do Campo,GKJ,AGKJ,690,-46.913655,-170.292279,1478,Africa/Johannesburg,True
Aeroporto Siqueira da Praia,GKK,AGKK,969,89.893764,-39.211104,3960,Europe/Berlin,True
Aeroporto Moreira das Flores,GKL,AGKL,22,49.414674,-29.728775,1693,Europe/Berlin,True
Aeroporto Oliveira,GKM,AGKM,610,26.670804,-55.28297,3204,Asia/Dubai,True
Aeroporto Souza das Pedras,GKN,AGKN,659,89.527088,-25.84494,2788,Asia/Shanghai,False
Aeroporto Câmara,GKO,AGKO,662,-85.228369,-166.709525,398,Africa/Johannesburg,True
Aeroporto Cassiano de Sales,GKP,AGKP,562,-50.73963,-30.207785,1530,Asia/Shanghai,False
Aeroporto Silva,GKQ,AGKQ,727,16.297163,1.802331,292,Asia/Shanghai,True
Aeroporto Vieira,GKR,AGKR,987,-23.261422,-24.811123,2416,Europe/Lisbon,True
Aeroporto Monteiro,GKS,AGKS,600,13.304439,-76.347903,553,Europe/London,True
Aeroporto Barbosa,GKT,AGKT,428,-78.150172,-162.657992,105,America/Mexico_City,True
Aeroporto da Costa das Flores,GKU,AGKU,651,45.286464,30.372272,346,Asia/Singapore,True
Aeroporto Costela da Prata,GKV,AGKV,596,-68.822868,46.925286,897,America/Toronto,True
Aeroporto Correia,GKW,AGKW,318,20.0338,13.176033,3383,Australia/Sydney,True
Aeroporto Almeida,GKX,AGKX,625,-87.417458,-131.78441,767,Asia/Singapore,True
Aeroporto da Rocha,GKY,AGKY,578,60.034279,70.393433,974,Asia/Seoul,True
Aeroporto Costela,GKZ,AGKZ,450,-30.088727,-171.615374,332,Europe/Rome,True
Aeroporto Vasconcelos,GLA,AGLA,506,-28.981675,133.487455,861,Asia/Tokyo,True
Aeroporto Azevedo,GLB,AGLB,363,26.032378,59.335441,1083,Europe/Paris,True
Aeroporto Machado do Campo,GLC,AGLC,54,38.91387,-90.795699,3224,America/New_York,True
Aeroporto Fogaça das Flores,GLD,AGLD,970,14.982645,-103.35291,4060,Europe/Lisbon,True
Aeroporto Sampaio,GLE,AGLE,453,63.058433,137.696182,3866,Asia/Shanghai,True
Aeroporto Fernandes das Flores,GLF,AGLF,791,53.047464,159.299695,2584,Europe/Madrid,True
Aeroporto Costela da Mata,GLG,AGLG,716,86.57625,-2.231168,1654,America/Bogota,True
Aeroporto Pinto Verde,GLH,AGLH,509,-89.812965,-142.324689,464,Asia/Singapore,True
Aeroporto Porto de Pimenta,GLI,AGLI,781,58.762672,-170.722788,4035,America/Buenos_Aires,True
Aeroporto Rocha,GLJ,AGLJ,3,-69.17827,-90.331906,1173,America/Sao_Paulo,True
Aeroporto Andrade de Monteiro,GLK,AGLK,868,-46.920007,146.385007,3317,America/Sao_Paulo,True
Aeroporto Ferreira do Sul,GLL,AGLL,630,-85.574224,-12.946258,4006,America/Mexico_City,True
Aeroporto Sampaio do Amparo,GLM,AGLM,826,53.428868,-139.042529,3281,Asia/Dubai,True
Aeroporto Sá da Prata,GLN,AGLN,19,-0.237118,-37.352726,2559,Europe/Rome,True
Aeroporto Lima,GLO,AGLO,50,-39.474633,102.267621,2366,America/Toronto,True
Aeroporto Rodrigues do Amparo,GLP,AGLP,914,69.64965,78.307886,3556,Africa/Cairo,True
Aeroporto Garcia,GLQ,AGLQ,707,-59.59766,-12.154265,3636,Europe/London,True
Aeroporto Mendonça,GLR,AGLR,20,-28.714095,100.988119,308,Europe/Paris,True
Aeroporto Melo,GLS,AGLS,20,44.21991,-115.171184,2476,Asia/Kolkata,True
Aeroporto Nogueira de Minas,GLT,AGLT,340,15.250502,145.021562,4345,America/Lima,True
Aeroporto da Cruz,GLU,AGLU,554,1.285663,-35.744754,2049,America/Bogota,True
Aeroporto Marques,GLV,AGLV,223,62.965924,60.723154,3684,Europe/Rome,True
Aeroporto Souza Alegre,GLW,AGLW,898,19.168093,-157.179284,349,Europe/Paris,True
Aeroporto Pereira,GLX,AGLX,302,10.162479,-32.176965,2488,Europe/Lisbon,True
Aeroporto Andrade de Duarte,GLY,AGLY,750,38.898139,-99.146248,3614,Europe/Madrid,True
Aeroporto Novaes dos Dourados,GLZ,AGLZ,660,26.271595,43.372969,507,Pacific/Auckland,True
Aeroporto Pimenta,GMA,AGMA,348,-49.909614,85.737386,2506,Asia/Singapore,True
Aeroporto Brito do Sul,GMB,AGMB,222,-71.1562,77.517544,2088,Europe/Paris,True
Aeroporto Pastor,GMC,AGMC,17,-87.654855,-77.21609,1359,Africa/Cairo,True
Aeroporto Montenegro,GMD,AGMD,960,53.310902,-123.454861,1660,Europe/Lisbon,True
Aeroporto Azevedo de Montenegro,GME,AGME,974,28.526881,-65.755904,1307,America/Los_Angeles,True
Aeroporto Martins,GMF,AGMF,437,-1.450931,84.653639,4284,America/Bogota,True
Aeroporto Sampaio Verde,GMG,AGMG,91,-86.448296,160.353578,3499,Asia/Tokyo,True
Aeroporto Nascimento do Norte,GMH,AGMH,637,-9.759725,63.962483,2543,Europe/London,True
Aeroporto Pacheco do Campo,GMI,AGMI,868,-14.122049,18.851171,1790,America/Buenos_Aires,True
Aeroporto Cavalcanti de Machado,GMJ,AGMJ,257,36.440322,149.958406,2462,America/Toronto,True
Aeroporto Castro do Norte,GMK,AGMK,345,-86.802732,-96.277654,3271,Europe/Berlin,True
Aeroporto Peixoto Alegre,GML,AGML,927,-54.272131,-88.645996,3195,America/Bogota,True
Aeroporto Camargo Grande,GMM,AGMM,536,-68.435365,-87.303655,4350,Asia/Dubai,True
Aeroporto Costa,GMN,AGMN,141,18.903733,-34.406356,2709,Europe/Madrid,True
Aeroporto Mendonça de da Cruz,GMO,AGMO,570,37.74149,-99.744015,628,Asia/Shanghai,True
Aeroporto Gomes,GMP,AGMP,207,-86.011286,-174.004395,855,America/Bogota,False
Aeroporto Vargas,GMQ,AGMQ,299,36.983679,70.568355,4230,Asia/Kolkata,True
Aeroporto Aparecida da Mata,GMR,AGMR,78,-25.395583,5.621386,1850,Europe/Madrid,True
Aeroporto Câmara,GMS,AGMS,284,55.686797,-154.641838,4323,Europe/London,True
Aeroporto Rodrigues Verde,GMT,AGMT,662,43.896144,-55.057529,712,Pacific/Auckland,True
Aeroporto da Conceição de Silva,GMU,AGMU,798,-0.688722,7.515427,2492,Africa/Cairo,True
Aeroporto Sampaio de Camargo,GMV,AGMV,928,37.526748,-127.906003,2867,America/Sao_Paulo,True
Aeroporto Cavalcante,GMW,AGMW,937,-34.467873,9.490014,1088,America/New_York,True
Aeroporto Cardoso,GMX,AGMX,610,-26.001714,62.394214,454,Asia/Singapore,True
Aeroporto Macedo,GMY,AGMY,458,-9.637197,-60.140704,4,America/New_York,True
Aeroporto Fonseca de Vieira,GMZ,AGMZ,195,84.924073,-65.273679,3143,America/Mexico_City,True
Aeroporto Almeida do Galho,GNA,AGNA,226,-19.357064,-17.157213,1779,Asia/Dubai,True
Aeroporto Porto da Prata,GNB,AGNB,186,84.97756,-10.1654,692,Asia/Shanghai,True
Aeroporto Leão,GNC,AGNC,96,59.575507,84.45033,1227,America/Bogota,True
Aeroporto Andrade de da Mota,GND,AGND,426,37.580936,50.855284,4164,Asia/Seoul,True
Aeroporto Novais das Pedras,GNE,AGNE,708,-61.872409,71.802664,1983,Asia/Kolkata,True
Aeroporto Azevedo,GNF,AGNF,351,-76.465156,9.89799,3683,Africa/Johannesburg,True
Aeroporto da Luz,GNG,AGNG,508,-4.666958,-158.337649,3168,America/Chicago,True
Aeroporto Melo das Flores,GNH,AGNH,935,-19.617284,-151.190719,2088,Asia/Seoul,True
Aeroporto Carvalho,GNI,AGNI,387,-34.816682,143.33553,493,America/New_York,True
Aeroporto Alves,GNJ,AGNJ,603,-62.084837,-31.565162,4184,Europe/Berlin,True
Aeroporto Borges,GNK,AGNK,694,-30.590882,36.183656,3494,Europe/London,True
Aeroporto Rios,GNL,AGNL,256,22.656815,167.1206,3881,Australia/Sydney,True
Aeroporto Machado,GNM,AGNM,337,-43.072603,-131.736172,2438,Australia/Sydney,True
Aeroporto Novais Paulista,GNN,AGNN,290,-27.980942,138.941327,3700,Europe/Rome,True
Aeroporto Azevedo de Vieira,GNO,AGNO,7,50.319982,11.412879,1338,Asia/Kolkata,True
Aeroporto Pacheco,GNP,AGNP,817,56.348158,97.743372,2800,Europe/Paris,True
Aeroporto Camargo da Prata,GNQ,AGNQ,936,30.172964,-7.67591,3182,Europe/Paris,True
Aeroporto da Conceição,GNR,AGNR,780,-44.671889,62.715462,2117,America/Sao_Paulo,True
Aeroporto Casa Grande,GNS,AGNS,313,15.146312,168.713057,2021,America/Bogota,True
Aeroporto Carvalho das Flores,GNT,AGNT,636,-25.554443,-94.729484,2444,Africa/Cairo,True
Aeroporto Freitas,GNU,AGNU,186,33.45105,128.173672,2146,Asia/Singapore,False
Aeroporto Moraes,GNV,AGNV,264,69.379164,-1.844722,3258,Asia/Shanghai,True
Aeroporto Camargo,GNW,AGNW,726,35.694269,39.720234,91,America/Chicago,True
Aeroporto Pacheco do Galho,GNX,AGNX,747,27.910482,-41.367525,1346,Asia/Singapore,True
Aeroporto da Rosa,GNY,AGNY,879,-46.800593,14.462544,1202,Pacific/Auckland,True
Aeroporto Dias,GNZ,AGNZ,872,67.682605,96.951636,4241,Europe/Madrid,True
Aeroporto Mendes,GOA,AGOA,996,26.748819,-84.055135,201,Europe/London,True
Aeroporto Correia,GOB,AGOB,635,34.050151,-12.186574,1966,America/Buenos_Aires,True
Aeroporto Mendes de Mendes,GOC,AGOC,277,67.112924,-116.373826,2296,America/New_York,True
Aeroporto Brito,GOD,AGOD,919,89.18225,-86.568066,4387,Asia/Seoul,False
Aeroporto Gomes,GOE,AGOE,716,-13.623963,9.056839,383,America/Buenos_Aires,True
Aeroporto Casa Grande,GOF,AGOF,411,-54.114643,142.975001,2088,Africa/Johannesburg,True
Aeroporto Moraes,GOG,AGOG,170,-34.678409,109.877724,848,America/Los_Angeles,True
Aeroporto Teixeira,GOH,AGOH,564,-7.901306,-7.046874,4399,America/Chicago,True
Aeroporto Mendes,GOI,AGOI,417,-67.933097,137.96551,1284,America/Chicago,True
Aeroporto Nunes,GOJ,AGOJ,217,-21.944549,-9.462764,702,Europe/Madrid,True
Aeroporto da Cruz,GOK,AGOK,740,-0.855734,-157.299657,164,America/Mexico_City,True
Aeroporto Pires da Praia,GOL,AGOL,221,73.044712,24.899487,961,Asia/Dubai,True
Aeroporto da Luz,GOM,AGOM,888,49.460363,-136.69633,1389,Europe/Lisbon,True
Aeroporto Araújo das Pedras,GON,AGON,677,-18.51951,80.776966,4282,America/Toronto,True
Aeroporto Duarte,GOO,AGOO,750,-12.315472,136.760964,3221,Europe/Paris,True
Aeroporto Alves do Oeste,GOP,AGOP,78,0.397513,-115.143523,3804,America/Lima,True
Aeroporto Gonçalves dos Dourados,GOQ,AGOQ,646,-57.357371,-87.251992,3316,Africa/Cairo,True
Aeroporto Souza,GOR,AGOR,951,9.368568,-21.614302,3734,America/Los_Angeles,True
Aeroporto Mendes,GOS,AGOS,454,-73.439591,-83.638751,2943,Asia/Singapore,True
Aeroporto Ramos da Serra,GOT,AGOT,342,-7.901235,-46.583097,1413,Europe/Berlin,True
Aeroporto Peixoto,GOU,AGOU,155,17.577981,-160.142115,212,America/Bogota,True
Aeroporto Monteiro de Minas,GOV,AGOV,777,-77.367254,99.833296,1959,Europe/Rome,True
Aeroporto Peixoto do Sul,GOW,AGOW,132,89.212899,-7.800318,785,America/Chicago,True
Aeroporto Azevedo da Prata,GOX,AGOX,323,3.220933,-113.151412,1480,America/Chicago,True
Aeroporto Santos,GOY,AGOY,847,11.842183,-149.671755,754,America/Bogota,True
Aeroporto Vargas,GOZ,AGOZ,462,58.110524,-23.477471,3867,Africa/Cairo,True
Aeroporto Freitas,GPA,AGPA,684,19.029883,117.614779,958,Europe/Berlin,True
Aeroporto Gonçalves Paulista,GPB,AGPB,869,-19.584672,130.897972,2561,Europe/Madrid,True
Aeroporto Rezende de Fernandes,GPC,AGPC,198,-17.955419,-73.44462,2857,Asia/Tokyo,True
Aeroporto Nascimento Alegre,GPD,AGPD,876,-49.877329,-50.13202,1991,America/Mexico_City,True
Aeroporto Melo do Galho,GPE,AGPE,766,40.398896,-117.059734,725,America/New_York,True
Aeroporto Gomes de Sá,GPF,AGPF,346,80.629785,71.31881,3695,Asia/Tokyo,True
Aeroporto Melo,GPG,AGPG,611,-77.578188,28.556564,2934,America/Lima,True
Aeroporto Borges do Amparo,GPH,AGPH,775,-9.179343,-164.779823,780,America/Mexico_City,True
Aeroporto Nascimento do Galho,GPI,AGPI,2,-25.132416,11.829254,1031,Asia/Shanghai,True
Aeroporto da Cunha,GPJ,AGPJ,192,-82.599707,143.629515,1772,Asia/Tokyo,True
Aeroporto da Mata da Mata,GPK,AGPK,398,54.82947,131.123694,3244,Australia/Sydney,True
Aeroporto Dias,GPL,AGPL,528,33.562701,173.978985,1887,Asia/Kolkata,True
Aeroporto da Costa Verde,GPM,AGPM,241,-14.515794,126.619247,2460,Africa/Johannesburg,True
Aeroporto Ferreira,GPN,AGPN,317,71.59626,2.79326,959,America/Sao_Paulo,True
Aeroporto Correia Alegre,GPO,AGPO,954,81.833422,90.572821,3379,Asia/Singapore,True
Aeroporto da Mota Paulista,GPP,AGPP,579,-64.868988,-170.236573,188,Europe/Rome,True
Aeroporto Rios do Oeste,GPQ,AGPQ,595,-36.985106,41.756524,1148,Asia/Seoul,True
Aeroporto Vargas,GPR,AGPR,629,59.311407,-84.111756,2151,Europe/Berlin,True
Aeroporto Correia da Praia,GPS,AGPS,811,23.525115,-161.95165,3959,America/Buenos_Aires,True
Aeroporto Costela dos Dourados,GPT,AGPT,62,13.653249,85.630223,4117,Australia/Sydney,True
Aeroporto Campos,GPU,AGPU,122,-73.008108,155.178645,1765,Pacific/Auckland,True
Aeroporto Porto de Goiás,GPV,AGPV,607,20.733975,-110.890925,335,America/Los_Angeles,True
Aeroporto Peixoto,GPW,AGPW,3,50.581041,162.22702,3010,America/Bogota,True
Aeroporto Cirino do Amparo,GPX,AGPX,306,-1.787185,-26.707831,3560,America/Buenos_Aires,True
Aeroporto da Cruz das Flores,GPY,AGPY,63,40.15956,171.739985,4201,America/New_York,True
Aeroporto Silva de da Mata,GPZ,AGPZ,40,-34.135491,168.091973,252,America/Sao_Paulo,True
Aeroporto Nascimento de Fernandes,GQA,AGQA,335,32.787547,70.914222,3440,Pacific/Auckland,False
Aeroporto da Cunha,GQB,AGQB,824,36.132792,-107.795837,2246,Europe/Berlin,True
Aeroporto da Cunha,GQC,AGQC,427,-89.825007,-51.218521,2146,Europe/Berlin,True
Aeroporto Garcia,GQD,AGQD,754,68.824938,-136.901936,2818,Europe/Rome,True
Aeroporto Abreu de Minas,GQE,AGQE,635,23.644455,56.026517,1065,America/Lima,True
Aeroporto da Cunha,GQF,AGQF,700,-4.684285,84.746448,882,America/Bogota,True
Aeroporto Marques de Novaes,GQG,AGQG,907,21.879775,56.861308,544,Europe/Madrid,True
Aeroporto Moraes Verde,GQH,AGQH,68,-1.781105,-30.132938,1055,America/Sao_Paulo,True
Aeroporto Costa Paulista,GQI,AGQI,847,-23.648804,26.620308,4440,Africa/Cairo,True
Aeroporto Lima,GQJ,AGQJ,408,-85.489432,25.207636,223,America/Chicago,True
Aeroporto Peixoto de Caldeira,GQK,AGQK,533,-87.553412,92.27604,2787,Africa/Johannesburg,True
Aeroporto Lopes de Gomes,GQL,AGQL,760,-15.056434,44.664379,2391,Europe/Berlin,True
Aeroporto Campos Grande,GQM,AGQM,373,23.70005,173.896921,2185,America/Bogota,True
Aeroporto Campos,GQN,AGQN,130,-79.412146,126.090787,3391,America/New_York,True
Aeroporto Teixeira do Norte,GQO,AGQO,381,-54.639471,-107.473999,237,Asia/Shanghai,True
Aeroporto Azevedo,GQP,AGQP,814,48.793957,167.483449,1415,Europe/Lisbon,True
Aeroporto Caldeira da Prata,GQQ,AGQQ,575,8.422137,129.045184,4419,America/Sao_Paulo,True
Aeroporto Cardoso do Campo,GQR,AGQR,308,88.980611,-1.636005,2168,Asia/Kolkata,True
Aeroporto Costela do Norte,GQS,AGQS,905,36.177404,-63.826735,796,Africa/Johannesburg,True
Aeroporto Albuquerque,GQT,AGQT,750,-52.142673,78.29696,258,Asia/Tokyo,True
Aeroporto Fernandes,GQU,AGQU,654,70.673999,92.418858,2369,America/Los_Angeles,True
Aeroporto da Paz das Pedras,GQV,AGQV,656,11.83431,-46.942147,804,Africa/Cairo,False
Aeroporto da Conceição,GQW,AGQW,526,25.9104,28.497736,3247,Asia/Seoul,True
Aeroporto Pinto,GQX,AGQX,452,33.699895,44.809276,2951,Europe/London,True
Aeroporto Novaes da Praia,GQY,AGQY,520,74.496598,-60.383151,4131,Asia/Dubai,True
Aeroporto Cassiano,GQZ,AGQZ,734,-82.288363,70.214259,1549,America/Bogota,True
Aeroporto Novaes,GRA,AGRA,605,-87.478195,178.782427,4217,Africa/Johannesburg,True
Aeroporto Teixeira de Goiás,GRB,AGRB,602,87.676276,-62.437578,4422,Africa/Cairo,True
Aeroporto Gomes,GRC,AGRC,527,52.338166,39.145936,4459,America/New_York,True
Aeroporto Nogueira,GRD,AGRD,25,-51.416342,-10.262694,676,Europe/London,True
Aeroporto Castro,GRE,AGRE,991,9.319932,19.788602,2505,Pacific/Auckland,True
Aeroporto Oliveira,GRF,AGRF,709,-78.921008,-89.276778,3758,America/Buenos_Aires,True
Aeroporto Mendonça do Campo,GRG,AGRG,194,-43.857911,-171.928003,2859,America/Mexico_City,True
Aeroporto da Cruz,GRH,AGRH,947,-40.715968,-65.008767,588,America/Buenos_Aires,True
Aeroporto Câmara de Goiás,GRI,AGRI,728,62.009782,-40.935944,4049,America/New_York,False
Aeroporto Pimenta de Cavalcante,GRJ,AGRJ,992,-40.293035,115.110445,2493,America/Toronto,True
Aeroporto Câmara,GRK,AGRK,742,63.059562,167.577675,1107,Africa/Johannesburg,True
Aeroporto Caldeira do Sul,GRL,AGRL,257,1.140548,-142.728828,2329,Africa/Johannesburg,True
Aeroporto Rios,GRM,AGRM,326,-31.170882,-90.357625,3155,Europe/London,True
Aeroporto Lopes Verde,GRN,AGRN,370,-12.354594,-82.236048,828,Europe/London,True
Aeroporto Machado do Oeste,GRO,AGRO,734,47.367756,100.646899,4440,Asia/Singapore,True
Aeroporto Brito,GRP,AGRP,934,61.262385,40.374982,1058,America/Los_Angeles,True
Aeroporto Jesus,GRQ,AGRQ,603,-43.96528,-1.349077,3533,America/Los_Angeles,True
Aeroporto Macedo de Cassiano,GRR,AGRR,907,63.180849,5.438374,1918,Europe/Paris,True
Aeroporto Pimenta das Flores,GRS,AGRS,721,-83.19888,-33.759697,2808,Asia/Seoul,True
Aeroporto Nogueira,GRT,AGRT,694,-15.961278,-152.497621,1011,Asia/Dubai,True
Aeroporto Costela do Amparo,GRU,AGRU,423,89.322342,22.887714,4229,America/Chicago,True
Aeroporto Vieira do Galho,GRV,AGRV,866,24.680222,-179.335402,526,Europe/Paris,True
Aeroporto Duarte do Sul,GRW,AGRW,225,85.88273,-171.744791,3438,Asia/Singapore,True
Aeroporto Montenegro de Pimenta,GRX,AGRX,391,-29.293258,-47.275646,3196,Africa/Cairo,True
Aeroporto Macedo do Oeste,GRY,AGRY,252,-56.383229,17.40682,1574,Asia/Dubai,True
Aeroporto Casa Grande de Minas,GRZ,AGRZ,102,-37.182381,-69.378468,3220,Europe/Paris,True
Aeroporto Cavalcante das Flores,GSA,AGSA,518,-85.927341,-4.80015,456,Asia/Tokyo,True
Aeroporto Cunha,GSB,AGSB,525,31.307045,129.465932,111,Asia/Tokyo,True
Aeroporto Fogaça das Flores,GSC,AGSC,377,-88.666519,94.78729,2214,Europe/Paris,True
Aeroporto da Cruz da Mata,GSD,AGSD,71,-11.521226,-96.684013,1248,Asia/Tokyo,True
Aeroporto Garcia,GSE,AGSE,504,-57.757034,-170.539501,4111,Australia/Sydney,True
Aeroporto Alves de Rodrigues,GSF,AGSF,294,81.629253,-135.967468,412,Asia/Shanghai,True
Aeroporto Ramos,GSG,AGSG,939,82.345834,-54.062445,3772,America/Lima,True
Aeroporto Machado,GSH,AGSH,858,44.923977,-149.732485,2781,Asia/Tokyo,True
Aeroporto Gomes,GSI,AGSI,320,16.732011,78.54587,3015,Europe/Paris,True
Aeroporto Fonseca das Flores,GSJ,AGSJ,263,-45.572691,-65.724251,1128,America/Los_Angeles,True
Aeroporto Mendonça,GSK,AGSK,132,9.304243,-129.041727,4296,Australia/Sydney,True
Aeroporto Silveira dos Dourados,GSL,AGSL,687,-59.117329,12.506816,1327,America/Sao_Paulo,True
Aeroporto Borges das Pedras,GSM,AGSM,633,-76.307341,154.504261,1411,Asia/Dubai,True
Aeroporto Ferreira de Goiás,GSN,AGSN,109,27.678838,-92.170455,2152,Europe/London,False
Aeroporto Fonseca Paulista,GSO,AGSO,641,-29.591114,-3.369105,911,Europe/Madrid,True
Aeroporto Castro de Cavalcante,GSP,AGSP,372,82.584956,130.809253,1123,America/Toronto,True
Aeroporto Pacheco,GSQ,AGSQ,63,-50.637625,138.13587,2298,America/Chicago,True
Aeroporto Andrade,GSR,AGSR,16,-69.197775,-104.06383,2307,Asia/Kolkata,True
Aeroporto Fonseca do Norte,GSS,AGSS,315,-56.715536,-78.481285,3809,Africa/Cairo,True
Aeroporto Borges,GST,AGST,695,67.4867,-169.996801,3041,Asia/Tokyo,True
Aeroporto Borges,GSU,AGSU,632,-65.143222,-132.070395,3919,Australia/Sydney,False
Aeroporto da Cunha,GSV,AGSV,677,-67.160538,-160.893365,2504,America/Lima,True
Aeroporto Moura,GSW,AGSW,638,78.305709,-9.708297,4244,Asia/Singapore,True
Aeroporto Machado Grande,GSX,AGSX,360,-17.487872,32.994117,2504,America/Chicago,True
Aeroporto Casa Grande das Pedras,GSY,AGSY,357,-87.224843,-18.779782,3559,Europe/Lisbon,True
Aeroporto Cirino de Goiás,GSZ,AGSZ,390,-8.693982,72.208946,3300,Europe/Berlin,True
Aeroporto das Neves da Serra,GTA,AGTA,421,1.085324,160.405565,3628,America/Los_Angeles,True
Aeroporto da Conceição,GTB,AGTB,631,65.444487,-0.32305,390,Africa/Johannesburg,True
Aeroporto Pinto,GTC,AGTC,365,24.299603,-133.870766,779,America/Chicago,True
Aeroporto Oliveira,GTD,AGTD,864,51.887011,-5.909451,67,America/Toronto,True
Aeroporto da Paz,GTE,AGTE,132,82.119944,-47.038163,1830,Europe/Madrid,True
Aeroporto Lima de Cavalcante,GTF,AGTF,932,-65.105155,95.024855,702,Europe/Lisbon,True
