passagem_id,tipo_bagagem_id,peso_kg,codigo_rastreio,status
1618,133,18.15,BAG-00004300,EXTRAVIADA
4303,554,9.47,BAG-00004301,ENTREGUE
3575,764,11.35,BAG-00004302,DANIFICADA
1143,458,4.21,BAG-00004303,EXTRAVIADA
1077,834,10.48,BAG-00004304,EM_TRANSITO
471,318,3.0,BAG-00004305,ENTREGUE
3642,533,6.99,BAG-00004306,EM_TRANSITO
1551,491,2.66,BAG-00004307,DESPACHADA
3357,462,9.0,BAG-00004308,EM_TRANSITO
2962,820,10.15,BAG-00004309,EXTRAVIADA
789,391,17.72,BAG-00004310,DESPACHADA
2942,222,9.61,BAG-00004311,ENTREGUE
432,18,19.26,BAG-00004312,EXTRAVIADA
3225,951,15.38,BAG-00004313,EM_TRANSITO
1993,321,10.66,BAG-00004314,ENTREGUE
864,49,4.44,BAG-00004315,DANIFICADA
4884,326,8.78,BAG-00004316,DANIFICADA
35,574,18.75,BAG-00004317,ENTREGUE
3496,265,6.42,BAG-00004318,EM_TRANSITO
3515,984,10.84,BAG-00004319,EM_TRANSITO
4788,287,10.1,BAG-00004320,EXTRAVIADA
2795,302,11.52,BAG-00004321,DANIFICADA
1398,180,29.64,BAG-00004322,DESPACHADA
2888,504,21.87,BAG-00004323,ENTREGUE
377,394,4.35,BAG-00004324,EM_TRANSITO
4417,908,26.05,BAG-00004325,ENTREGUE
3834,707,18.35,BAG-00004326,EM_TRANSITO
971,463,5.11,BAG-00004327,EM_TRANSITO
332,330,7.94,BAG-00004328,DESPACHADA
4231,135,2.87,BAG-00004329,DESPACHADA
399,282,11.42,BAG-00004330,ENTREGUE
1008,584,19.61,BAG-00004331,EM_TRANSITO
3962,600,20.62,BAG-00004332,ENTREGUE
4913,75,4.89,BAG-00004333,ENTREGUE
4822,803,7.91,BAG-00004334,EXTRAVIADA
4070,856,14.0,BAG-00004335,EXTRAVIADA
3433,291,10.52,BAG-00004336,DANIFICADA
1278,85,12.54,BAG-00004337,ENTREGUE
67,271,3.94,BAG-00004338,EXTRAVIADA
3514,549,16.65,BAG-00004339,EM_TRANSITO
2490,509,16.71,BAG-00004340,EXTRAVIADA
2703,729,26.97,BAG-00004341,DESPACHADA
3674,526,7.31,BAG-00004342,DESPACHADA
4663,907,6.39,BAG-00004343,DANIFICADA
1865,526,11.97,BAG-00004344,DESPACHADA
3757,389,19.39,BAG-00004345,ENTREGUE
308,428,5.4,BAG-00004346,EXTRAVIADA
2901,186,26.2,BAG-00004347,EM_TRANSITO
3296,336,31.04,BAG-00004348,EXTRAVIADA
3602,149,18.01,BAG-00004349,ENTREGUE
3263,7,15.0,BAG-00004350,DANIFICADA
1128,132,11.11,BAG-00004351,EM_TRANSITO
4184,610,8.2,BAG-00004352,DANIFICADA
2042,552,24.04,BAG-00004353,EXTRAVIADA
319,430,8.11,BAG-00004354,EM_TRANSITO
2457,59,5.31,BAG-00004355,ENTREGUE
3842,158,19.89,BAG-00004356,DESPACHADA
1276,843,20.17,BAG-00004357,EXTRAVIADA
4650,571,4.17,BAG-00004358,ENTREGUE
2920,552,20.95,BAG-00004359,EM_TRANSITO
4927,37,9.48,BAG-00004360,DESPACHADA
1741,849,14.87,BAG-00004361,DANIFICADA
3739,475,12.36,BAG-00004362,ENTREGUE
515,180,10.38,BAG-00004363,ENTREGUE
2790,289,5.47,BAG-00004364,DANIFICADA
4058,1000,26.53,BAG-00004365,DESPACHADA
4612,536,20.44,BAG-00004366,EXTRAVIADA
2557,951,18.73,BAG-00004367,EXTRAVIADA
3276,556,16.66,BAG-00004368,EXTRAVIADA
4721,307,28.45,BAG-00004369,ENTREGUE
822,190,11.18,BAG-00004370,EXTRAVIADA
3711,361,8.81,BAG-00004371,EM_TRANSITO
4635,54,11.76,BAG-00004372,EM_TRANSITO
4697,765,4.84,BAG-00004373,EXTRAVIADA
2808,998,19.71,BAG-00004374,EXTRAVIADA
3294,422,10.6,BAG-00004375,EM_TRANSITO
4294,314,9.97,BAG-00004376,DESPACHADA
3249,841,7.1,BAG-00004377,EM_TRANSITO
150,9,18.57,BAG-00004378,EM_TRANSITO
332,72,12.37,BAG-00004379,DESPACHADA
1403,196,12.5,BAG-00004380,DESPACHADA
191,326,30.25,BAG-00004381,DANIFICADA
4207,839,2.09,BAG-00004382,DESPACHADA
1401,801,5.45,BAG-00004383,ENTREGUE
708,677,5.28,BAG-00004384,DESPACHADA
1821,123,7.82,BAG-00004385,ENTREGUE
1586,927,7.23,BAG-00004386,EXTRAVIADA
4793,660,6.67,BAG-00004387,EXTRAVIADA
3165,341,3.09,BAG-00004388,EM_TRANSITO
4368,128,17.77,BAG-00004389,DANIFICADA
1849,914,10.84,BAG-00004390,EM_TRANSITO
586,920,26.21,BAG-00004391,ENTREGUE
2568,307,4.16,BAG-00004392,DESPACHADA
2204,33,23.6,BAG-00004393,EM_TRANSITO
1137,713,22.19,BAG-00004394,DANIFICADA
1056,12,23.63,BAG-00004395,DESPACHADA
748,208,29.37,BAG-00004396,EM_TRANSITO
321,396,22.98,BAG-00004397,ENTREGUE
2384,336,13.09,BAG-00004398,EXTRAVIADA
1583,722,8.59,BAG-00004399,DANIFICADA
3609,365,15.24,BAG-00004400,EM_TRANSITO
2702,731,16.36,BAG-00004401,DANIFICADA
759,960,28.36,BAG-00004402,EXTRAVIADA
405,604,18.81,BAG-00004403,ENTREGUE
1864,537,4.8,BAG-00004404,EXTRAVIADA
55,288,16.02,BAG-00004405,DESPACHADA
4052,640,14.29,BAG-00004406,EM_TRANSITO
623,924,21.93,BAG-00004407,EXTRAVIADA
4030,454,31.43,BAG-00004408,ENTREGUE
1269,64,19.89,BAG-00004409,ENTREGUE
1660,678,18.99,BAG-00004410,EXTRAVIADA
3846,666,9.63,BAG-00004411,DESPACHADA
1422,508,15.69,BAG-00004412,DANIFICADA
1653,174,28.0,BAG-00004413,DANIFICADA
3382,546,25.12,BAG-00004414,DESPACHADA
2120,892,13.88,BAG-00004415,DANIFICADA
2872,304,9.24,BAG-00004416,EXTRAVIADA
2295,823,5.42,BAG-00004417,DESPACHADA
2460,75,10.68,BAG-00004418,DANIFICADA
4509,744,24.13,BAG-00004419,ENTREGUE
749,76,9.77,BAG-00004420,DESPACHADA
4414,290,17.98,BAG-00004421,DESPACHADA
4321,102,6.66,BAG-00004422,ENTREGUE
3358,832,21.55,BAG-00004423,DESPACHADA
4040,861,5.48,BAG-00004424,EM_TRANSITO
1627,958,20.92,BAG-00004425,EM_TRANSITO
3280,668,11.31,BAG-00004426,DESPACHADA
2853,890,5.33,BAG-00004427,DANIFICADA
1936,318,3.78,BAG-00004428,EM_TRANSITO
3088,944,23.14,BAG-00004429,DANIFICADA
1586,44,2.22,BAG-00004430,ENTREGUE
1470,882,8.66,BAG-00004431,DESPACHADA
1714,13,12.91,BAG-00004432,DESPACHADA
3192,262,8.08,BAG-00004433,ENTREGUE
307,556,20.33,BAG-00004434,EM_TRANSITO
27,751,22.45,BAG-00004435,ENTREGUE
958,484,23.6,BAG-00004436,EXTRAVIADA
3523,534,25.99,BAG-00004437,ENTREGUE
2344,717,15.05,BAG-00004438,DESPACHADA
1654,156,12.58,BAG-00004439,EXTRAVIADA
854,508,24.17,BAG-00004440,EXTRAVIADA
3339,644,22.01,BAG-00004441,ENTREGUE
4471,341,3.36,BAG-00004442,EM_TRANSITO
4393,151,2.5,BAG-00004443,ENTREGUE
4783,242,2.57,BAG-00004444,EXTRAVIADA
1262,663,9.03,BAG-00004445,DESPACHADA
4914,98,15.49,BAG-00004446,DANIFICADA
2757,100,19.47,BAG-00004447,DANIFICADA
4954,128,4.59,BAG-00004448,DANIFICADA
4649,595,6.9,BAG-00004449,DESPACHADA
1968,658,12.6,BAG-00004450,ENTREGUE
1292,322,3.14,BAG-00004451,EXTRAVIADA
2728,700,8.83,BAG-00004452,EXTRAVIADA
4788,847,2.7,BAG-00004453,EXTRAVIADA
3400,853,28.91,BAG-00004454,EXTRAVIADA
1879,249,25.92,BAG-00004455,DANIFICADA
3665,691,28.49,BAG-00004456,EM_TRANSITO
4938,574,8.48,BAG-00004457,DESPACHADA
1396,402,7.7,BAG-00004458,DANIFICADA
3487,66,21.9,BAG-00004459,EXTRAVIADA
1361,369,21.49,BAG-00004460,DESPACHADA
3223,143,5.64,BAG-00004461,EM_TRANSITO
1546,24,4.25,BAG-00004462,DESPACHADA
1566,705,20.9,BAG-00004463,DESPACHADA
1561,202,6.36,BAG-00004464,ENTREGUE
1007,403,5.27,BAG-00004465,DESPACHADA
1859,949,8.1,BAG-00004466,ENTREGUE
605,916,29.66,BAG-00004467,DANIFICADA
2613,869,14.85,BAG-00004468,ENTREGUE
3189,925,4.1,BAG-00004469,EM_TRANSITO
2398,876,22.71,BAG-00004470,DANIFICADA
1202,958,19.21,BAG-00004471,DANIFICADA
1778,604,7.78,BAG-00004472,ENTREGUE
611,960,4.28,BAG-00004473,EXTRAVIADA
288,237,16.3,BAG-00004474,EXTRAVIADA
2152,509,14.27,BAG-00004475,DESPACHADA
1290,748,15.31,BAG-00004476,EM_TRANSITO
1605,985,7.33,BAG-00004477,EXTRAVIADA
4533,592,17.32,BAG-00004478,DESPACHADA
4649,645,21.29,BAG-00004479,EM_TRANSITO
2044,715,8.79,BAG-00004480,ENTREGUE
1463,711,29.33,BAG-00004481,EM_TRANSITO
4699,465,5.71,BAG-00004482,EXTRAVIADA
1113,294,15.47,BAG-00004483,ENTREGUE
367,760,8.32,BAG-00004484,DESPACHADA
294,719,5.83,BAG-00004485,EM_TRANSITO
1388,774,7.91,BAG-00004486,EM_TRANSITO
2413,575,4.03,BAG-00004487,EM_TRANSITO
3278,307,31.45,BAG-00004488,DANIFICADA
725,885,13.35,BAG-00004489,DESPACHADA
281,526,6.25,BAG-00004490,DESPACHADA
379,519,6.31,BAG-00004491,ENTREGUE
2942,316,9.63,BAG-00004492,DANIFICADA
1267,367,25.71,BAG-00004493,ENTREGUE
1099,510,11.22,BAG-00004494,DESPACHADA
1360,75,2.14,BAG-00004495,ENTREGUE
3983,550,2.94,BAG-00004496,EXTRAVIADA
2630,362,7.4,BAG-00004497,DANIFICADA
52,190,7.17,BAG-00004498,EXTRAVIADA
3153,145,12.8,BAG-00004499,EXTRAVIADA
2979,20,27.38,BAG-00004500,EM_TRANSITO
2425,943,12.79,BAG-00004501,ENTREGUE
2903,544,9.52,BAG-00004502,DANIFICADA
3058,666,29.78,BAG-00004503,ENTREGUE
3824,596,9.6,BAG-00004504,DESPACHADA
2126,580,22.38,BAG-00004505,EXTRAVIADA
593,433,24.38,BAG-00004506,DESPACHADA
4946,846,23.28,BAG-00004507,ENTREGUE
3524,788,28.6,BAG-00004508,EM_TRANSITO
4300,435,3.49,BAG-00004509,EXTRAVIADA
3664,822,7.82,BAG-00004510,EM_TRANSITO
909,388,29.11,BAG-00004511,DESPACHADA
2883,639,9.83,BAG-00004512,DANIFICADA
4501,787,12.17,BAG-00004513,DANIFICADA
4535,577,8.7,BAG-00004514,DANIFICADA
146,360,18.23,BAG-00004515,DESPACHADA
2671,165,29.61,BAG-00004516,ENTREGUE
2788,192,18.52,BAG-00004517,EXTRAVIADA
2479,255,11.24,BAG-00004518,DANIFICADA
4178,623,9.27,BAG-00004519,EM_TRANSITO
2825,749,2.71,BAG-00004520,DESPACHADA
1566,621,13.45,BAG-00004521,ENTREGUE
2831,597,6.16,BAG-00004522,EXTRAVIADA
2812,518,22.81,BAG-00004523,DESPACHADA
2048,459,2.26,BAG-00004524,EM_TRANSITO
2282,528,13.36,BAG-00004525,EXTRAVIADA
3234,534,24.45,BAG-00004526,EXTRAVIADA
2317,692,20.92,BAG-00004527,DESPACHADA
4635,915,17.05,BAG-00004528,EXTRAVIADA
1518,931,18.19,BAG-00004529,DESPACHADA
4482,908,22.9,BAG-00004530,DESPACHADA
1455,232,14.16,BAG-00004531,DANIFICADA
2227,991,14.46,BAG-00004532,EXTRAVIADA
929,619,9.4,BAG-00004533,DESPACHADA
3356,172,29.29,BAG-00004534,ENTREGUE
1614,382,3.73,BAG-00004535,DESPACHADA
1442,369,20.43,BAG-00004536,DESPACHADA
3364,552,23.52,BAG-00004537,EXTRAVIADA
4928,789,4.68,BAG-00004538,EM_TRANSITO
3056,848,4.29,BAG-00004539,DANIFICADA
2020,715,5.18,BAG-00004540,EXTRAVIADA
2081,47,7.26,BAG-00004541,DESPACHADA
4970,620,27.66,BAG-00004542,EM_TRANSITO
3187,425,22.07,BAG-00004543,DESPACHADA
2746,239,4.49,BAG-00004544,ENTREGUE
2541,659,7.09,BAG-00004545,DANIFICADA
2926,462,9.86,BAG-00004546,DANIFICADA
153,112,10.27,BAG-00004547,EM_TRANSITO
4259,365,4.13,BAG-00004548,ENTREGUE
555,674,10.04,BAG-00004549,EXTRAVIADA
2470,429,12.47,BAG-00004550,EXTRAVIADA
2776,443,8.51,BAG-00004551,DANIFICADA
1375,714,17.88,BAG-00004552,EXTRAVIADA
1689,242,5.42,BAG-00004553,ENTREGUE
4119,880,10.97,BAG-00004554,DESPACHADA
102,181,14.41,BAG-00004555,ENTREGUE
4060,8,10.1,BAG-00004556,DESPACHADA
92,364,16.52,BAG-00004557,DANIFICADA
4746,594,4.92,BAG-00004558,EM_TRANSITO
2539,648,27.38,BAG-00004559,DANIFICADA
1564,956,12.93,BAG-00004560,EM_TRANSITO
3635,329,18.67,BAG-00004561,EM_TRANSITO
2468,759,3.45,BAG-00004562,DESPACHADA
2649,185,12.53,BAG-00004563,DESPACHADA
2513,611,15.62,BAG-00004564,EM_TRANSITO
4295,363,3.82,BAG-00004565,DANIFICADA
2872,45,12.86,BAG-00004566,EM_TRANSITO
3686,334,21.01,BAG-00004567,EM_TRANSITO
1584,545,24.62,BAG-00004568,EM_TRANSITO
3547,862,13.87,BAG-00004569,EXTRAVIADA
2969,683,10.1,BAG-00004570,EXTRAVIADA
4416,258,13.88,BAG-00004571,ENTREGUE
3728,101,2.47,BAG-00004572,ENTREGUE
2726,376,11.32,BAG-00004573,EXTRAVIADA
1143,767,6.37,BAG-00004574,EM_TRANSITO
3263,981,12.8,BAG-00004575,ENTREGUE
3538,141,2.06,BAG-00004576,DESPACHADA
2680,986,10.92,BAG-00004577,EXTRAVIADA
2852,778,12.3,BAG-00004578,ENTREGUE
3211,893,27.47,BAG-00004579,DANIFICADA
2421,550,9.99,BAG-00004580,ENTREGUE
1742,301,3.01,BAG-00004581,EXTRAVIADA
4681,663,11.47,BAG-00004582,DESPACHADA
1150,324,7.82,BAG-00004583,ENTREGUE
3288,315,7.56,BAG-00004584,ENTREGUE
1700,75,10.53,BAG-00004585,EXTRAVIADA
3490,292,7.35,BAG-00004586,ENTREGUE
347,587,15.9,BAG-00004587,DESPACHADA
4681,997,3.18,BAG-00004588,EM_TRANSITO
3471,562,3.98,BAG-00004589,DESPACHADA
637,809,3.65,BAG-00004590,DESPACHADA
2878,565,7.44,BAG-00004591,DANIFICADA
2241,111,8.76,BAG-00004592,EXTRAVIADA
2284,317,10.66,BAG-00004593,ENTREGUE
4606,100,6.14,BAG-00004594,EXTRAVIADA
4925,986,3.0,BAG-00004595,ENTREGUE
4558,899,3.96,BAG-00004596,EM_TRANSITO
1116,268,20.11,BAG-00004597,EM_TRANSITO
3453,186,12.39,BAG-00004598,DANIFICADA
3466,365,7.17,BAG-00004599,ENTREGUE
520,302,3.26,BAG-00004600,DANIFICADA
2540,33,26.36,BAG-00004601,DANIFICADA
2788,500,9.57,BAG-00004602,EXTRAVIADA
541,696,4.72,BAG-00004603,EM_TRANSITO
1112,11,16.53,BAG-00004604,EXTRAVIADA
3707,857,10.51,BAG-00004605,EM_TRANSITO
1369,607,31.26,BAG-00004606,ENTREGUE
155,252,29.41,BAG-00004607,EXTRAVIADA
1515,489,27.21,BAG-00004608,DESPACHADA
293,956,6.4,BAG-00004609,EXTRAVIADA
4331,322,7.33,BAG-00004610,EXTRAVIADA
4726,71,17.63,BAG-00004611,EXTRAVIADA
3974,426,22.4,BAG-00004612,DANIFICADA
2698,163,2.5,BAG-00004613,EM_TRANSITO
457,233,31.51,BAG-00004614,DANIFICADA
844,118,15.95,BAG-00004615,DESPACHADA
1697,682,10.74,BAG-00004616,EM_TRANSITO
4595,707,13.93,BAG-00004617,DANIFICADA
2992,71,4.25,BAG-00004618,EM_TRANSITO
3548,298,20.23,BAG-00004619,DANIFICADA
2505,168,12.89,BAG-00004620,EXTRAVIADA
2542,436,30.15,BAG-00004621,DESPACHADA
3572,110,8.55,BAG-00004622,DESPACHADA
3200,639,3.05,BAG-00004623,DANIFICADA
3521,817,2.31,BAG-00004624,EM_TRANSITO
2133,238,19.02,BAG-00004625,DANIFICADA
1900,84,16.11,BAG-00004626,ENTREGUE
3990,849,4.69,BAG-00004627,EM_TRANSITO
3394,762,13.72,BAG-00004628,ENTREGUE
464,942,14.59,BAG-00004629,DANIFICADA
2561,661,4.71,BAG-00004630,EM_TRANSITO
2188,708,25.56,BAG-00004631,ENTREGUE
3504,303,8.06,BAG-00004632,EM_TRANSITO
2127,888,17.19,BAG-00004633,EM_TRANSITO
2633,844,17.6,BAG-00004634,ENTREGUE
2004,831,6.17,BAG-00004635,DANIFICADA
2581,147,31.54,BAG-00004636,DESPACHADA
2085,163,3.77,BAG-00004637,DANIFICADA
2593,310,8.16,BAG-00004638,EM_TRANSITO
3980,225,16.42,BAG-00004639,EXTRAVIADA
1225,393,7.74,BAG-00004640,EXTRAVIADA
1022,834,19.96,BAG-00004641,EXTRAVIADA
1479,539,11.17,BAG-00004642,DANIFICADA
2969,171,13.18,BAG-00004643,DANIFICADA
3205,189,13.49,BAG-00004644,ENTREGUE
4881,989,11.43,BAG-00004645,DESPACHADA
4320,122,7.03,BAG-00004646,DANIFICADA
4500,699,2.75,BAG-00004647,EXTRAVIADA
712,101,12.46,BAG-00004648,DANIFICADA
117,372,29.44,BAG-00004649,ENTREGUE
3339,553,30.27,BAG-00004650,ENTREGUE
2220,496,13.14,BAG-00004651,EM_TRANSITO
183,614,3.23,BAG-00004652,DANIFICADA
3090,141,5.23,BAG-00004653,ENTREGUE
3163,367,4.73,BAG-00004654,DANIFICADA
4324,402,2.52,BAG-00004655,EXTRAVIADA
4630,696,2.47,BAG-00004656,EXTRAVIADA
3346,578,8.58,BAG-00004657,EXTRAVIADA
3279,760,22.55,BAG-00004658,EM_TRANSITO
3528,826,26.61,BAG-00004659,EXTRAVIADA
3137,897,8.46,BAG-00004660,EXTRAVIADA
816,844,19.39,BAG-00004661,EXTRAVIADA
395,397,11.53,BAG-00004662,DESPACHADA
2374,367,31.28,BAG-00004663,ENTREGUE
488,503,9.6,BAG-00004664,EM_TRANSITO
3996,313,26.27,BAG-00004665,DESPACHADA
145,72,28.18,BAG-00004666,DESPACHADA
3530,251,25.04,BAG-00004667,EM_TRANSITO
2705,607,14.87,BAG-00004668,DANIFICADA
1138,34,22.19,BAG-00004669,DANIFICADA
603,588,28.95,BAG-00004670,DANIFICADA
741,470,8.51,BAG-00004671,ENTREGUE
2358,396,6.41,BAG-00004672,EXTRAVIADA
1414,591,18.86,BAG-00004673,ENTREGUE
639,905,16.99,BAG-00004674,EXTRAVIADA
4436,190,9.73,BAG-00004675,EXTRAVIADA
2991,250,16.3,BAG-00004676,ENTREGUE
1896,880,24.53,BAG-00004677,EM_TRANSITO
2896,614,18.68,BAG-00004678,DESPACHADA
2917,511,9.84,BAG-00004679,EXTRAVIADA
1335,93,4.64,BAG-00004680,DESPACHADA
4245,679,5.84,BAG-00004681,EM_TRANSITO
3971,926,6.32,BAG-00004682,DANIFICADA
1616,873,20.29,BAG-00004683,ENTREGUE
711,131,3.24,BAG-00004684,EXTRAVIADA
3089,705,9.0,BAG-00004685,EM_TRANSITO
4364,641,2.61,BAG-00004686,EXTRAVIADA
4199,440,15.39,BAG-00004687,DESPACHADA
3970,114,14.53,BAG-00004688,EXTRAVIADA
2984,496,2.28,BAG-00004689,EXTRAVIADA
2843,408,15.02,BAG-00004690,ENTREGUE
4631,213,7.89,BAG-00004691,EXTRAVIADA
2207,610,3.06,BAG-00004692,DANIFICADA
359,522,14.73,BAG-00004693,EM_TRANSITO
2400,981,8.43,BAG-00004694,EM_TRANSITO
2229,403,6.32,BAG-00004695,DESPACHADA
1527,630,11.38,BAG-00004696,DANIFICADA
3611,790,9.85,BAG-00004697,DANIFICADA
1705,539,8.32,BAG-00004698,DANIFICADA
188,876,7.8,BAG-00004699,EM_TRANSITO
1768,998,17.44,BAG-00004700,EXTRAVIADA
1750,305,20.43,BAG-00004701,DESPACHADA
4303,546,12.48,BAG-00004702,DESPACHADA
4663,449,4.78,BAG-00004703,ENTREGUE
1251,845,4.79,BAG-00004704,EXTRAVIADA
2912,167,27.22,BAG-00004705,DESPACHADA
3703,639,6.61,BAG-00004706,EM_TRANSITO
2636,951,7.01,BAG-00004707,ENTREGUE
4101,6,23.43,BAG-00004708,DANIFICADA
3233,952,5.03,BAG-00004709,EM_TRANSITO
3143,731,2.54,BAG-00004710,EM_TRANSITO
1319,685,21.71,BAG-00004711,DANIFICADA
1825,255,10.78,BAG-00004712,EM_TRANSITO
4690,95,4.07,BAG-00004713,DANIFICADA
468,924,6.35,BAG-00004714,EXTRAVIADA
4983,751,24.09,BAG-00004715,EXTRAVIADA
1868,554,24.59,BAG-00004716,EXTRAVIADA
938,83,10.38,BAG-00004717,DANIFICADA
3414,944,18.95,BAG-00004718,ENTREGUE
3531,186,31.49,BAG-00004719,DESPACHADA
3505,810,18.86,BAG-00004720,ENTREGUE
2295,416,30.7,BAG-00004721,DESPACHADA
2066,276,29.69,BAG-00004722,EM_TRANSITO
881,515,6.07,BAG-00004723,DANIFICADA
3141,524,12.7,BAG-00004724,DANIFICADA
2847,807,6.84,BAG-00004725,EM_TRANSITO
1314,878,20.13,BAG-00004726,DANIFICADA
2358,16,8.35,BAG-00004727,EM_TRANSITO
935,582,5.27,BAG-00004728,DESPACHADA
3084,713,29.63,BAG-00004729,DESPACHADA
4472,982,3.77,BAG-00004730,EXTRAVIADA
2220,760,18.03,BAG-00004731,DANIFICADA
3459,815,7.32,BAG-00004732,EXTRAVIADA
3613,948,8.48,BAG-00004733,EM_TRANSITO
4935,408,9.78,BAG-00004734,DANIFICADA
1290,373,28.79,BAG-00004735,EM_TRANSITO
2517,890,15.22,BAG-00004736,DESPACHADA
4924,845,14.13,BAG-00004737,EXTRAVIADA
4047,139,5.11,BAG-00004738,DANIFICADA
4112,699,5.77,BAG-00004739,DESPACHADA
1018,256,10.6,BAG-00004740,EM_TRANSITO
80,487,21.63,BAG-00004741,DESPACHADA
601,961,4.51,BAG-00004742,DANIFICADA
691,475,11.22,BAG-00004743,DESPACHADA
4509,195,3.51,BAG-00004744,EM_TRANSITO
1125,239,2.21,BAG-00004745,EM_TRANSITO
2953,718,29.5,BAG-00004746,ENTREGUE
4732,169,29.91,BAG-00004747,EXTRAVIADA
678,597,14.28,BAG-00004748,ENTREGUE
2866,25,3.04,BAG-00004749,EXTRAVIADA
2905,662,8.29,BAG-00004750,DANIFICADA
2061,482,11.42,BAG-00004751,EM_TRANSITO
3687,922,3.77,BAG-00004752,DESPACHADA
2493,342,7.41,BAG-00004753,DESPACHADA
1373,151,6.06,BAG-00004754,ENTREGUE
2941,41,7.25,BAG-00004755,EM_TRANSITO
3446,788,19.33,BAG-00004756,EXTRAVIADA
4257,554,29.97,BAG-00004757,DESPACHADA
3337,179,8.59,BAG-00004758,EXTRAVIADA
475,514,8.45,BAG-00004759,DANIFICADA
2009,85,10.2,BAG-00004760,EXTRAVIADA
478,290,5.72,BAG-00004761,DANIFICADA
1348,97,9.9,BAG-00004762,DESPACHADA
3610,463,11.94,BAG-00004763,ENTREGUE
1121,223,10.11,BAG-00004764,EM_TRANSITO
160,276,23.27,BAG-00004765,ENTREGUE
4226,347,10.13,BAG-00004766,ENTREGUE
872,367,27.78,BAG-00004767,DANIFICADA
1352,110,16.57,BAG-00004768,ENTREGUE
6,305,11.3,BAG-00004769,DESPACHADA
1767,904,7.86,BAG-00004770,EXTRAVIADA
3725,279,4.42,BAG-00004771,DANIFICADA
2326,393,15.42,BAG-00004772,DANIFICADA
2118,692,18.73,BAG-00004773,EM_TRANSITO
4127,631,23.08,BAG-00004774,ENTREGUE
2307,807,8.14,BAG-00004775,EM_TRANSITO
4304,466,18.44,BAG-00004776,EXTRAVIADA
1139,344,12.14,BAG-00004777,ENTREGUE
3693,792,28.48,BAG-00004778,DANIFICADA
598,789,3.93,BAG-00004779,DESPACHADA
568,767,13.48,BAG-00004780,DESPACHADA
1970,901,4.16,BAG-00004781,DANIFICADA
1684,480,21.08,BAG-00004782,EXTRAVIADA
1479,880,5.3,BAG-00004783,EXTRAVIADA
3364,668,16.79,BAG-00004784,ENTREGUE
2756,627,6.94,BAG-00004785,EXTRAVIADA
2193,505,13.75,BAG-00004786,DESPACHADA
2225,750,12.04,BAG-00004787,EM_TRANSITO
4411,192,27.76,BAG-00004788,EM_TRANSITO
1585,295,13.83,BAG-00004789,EM_TRANSITO
2135,136,17.66,BAG-00004790,DANIFICADA
695,4,11.41,BAG-00004791,DANIFICADA
3391,32,3.8,BAG-00004792,DESPACHADA
2513,653,5.82,BAG-00004793,ENTREGUE
1988,347,2.1,BAG-00004794,EXTRAVIADA
2584,526,9.2,BAG-00004795,EM_TRANSITO
4918,139,5.49,BAG-00004796,DESPACHADA
2146,855,2.84,BAG-00004797,EXTRAVIADA
1347,589,8.69,BAG-00004798,ENTREGUE
1601,837,14.76,BAG-00004799,EXTRAVIADA
4913,537,9.39,BAG-00004800,EM_TRANSITO
1561,811,20.65,BAG-00004801,EXTRAVIADA
4183,818,9.66,BAG-00004802,ENTREGUE
3766,410,14.68,BAG-00004803,DESPACHADA
3565,238,2.97,BAG-00004804,ENTREGUE
3771,986,13.76,BAG-00004805,EM_TRANSITO
4153,170,2.62,BAG-00004806,ENTREGUE
1550,298,20.73,BAG-00004807,ENTREGUE
2661,299,4.47,BAG-00004808,DESPACHADA
290,869,26.98,BAG-00004809,EM_TRANSITO
3632,187,26.88,BAG-00004810,EXTRAVIADA
1283,537,6.73,BAG-00004811,EXTRAVIADA
3354,374,29.07,BAG-00004812,DESPACHADA
2120,206,6.37,BAG-00004813,DANIFICADA
2088,50,3.59,BAG-00004814,ENTREGUE
589,421,5.49,BAG-00004815,DESPACHADA
1214,2,7.82,BAG-00004816,ENTREGUE
342,382,4.27,BAG-00004817,EXTRAVIADA
2854,255,3.84,BAG-00004818,DANIFICADA
2790,996,3.51,BAG-00004819,ENTREGUE
3578,650,2.69,BAG-00004820,EM_TRANSITO
822,570,6.58,BAG-00004821,ENTREGUE
2062,912,5.04,BAG-00004822,EM_TRANSITO
4587,872,7.91,BAG-00004823,EXTRAVIADA
1125,324,13.74,BAG-00004824,DESPACHADA
1606,561,13.22,BAG-00004825,DESPACHADA
4717,710,2.86,BAG-00004826,DESPACHADA
2153,235,7.45,BAG-00004827,DESPACHADA
1759,638,6.88,BAG-00004828,ENTREGUE
4471,7,24.47,BAG-00004829,ENTREGUE
1120,479,2.85,BAG-00004830,DESPACHADA
3505,3,3.8,BAG-00004831,ENTREGUE
2561,218,14.41,BAG-00004832,EXTRAVIADA
4015,988,19.6,BAG-00004833,ENTREGUE
1152,116,6.77,BAG-00004834,DESPACHADA
2584,296,22.91,BAG-00004835,EM_TRANSITO
1233,869,19.43,BAG-00004836,EM_TRANSITO
139,278,12.44,BAG-00004837,EXTRAVIADA
2178,272,6.44,BAG-00004838,EM_TRANSITO
3303,418,2.05,BAG-00004839,EM_TRANSITO
489,274,27.97,BAG-00004840,ENTREGUE
3744,518,9.27,BAG-00004841,ENTREGUE
3637,840,23.02,BAG-00004842,DANIFICADA
1391,18,2.89,BAG-00004843,DESPACHADA
